title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Pro Evolution Soccer 2013    ,PS3,Konami Digital Entertainment  ,Konami  ,1.52m,0.18m,0.65m,0.49m,0.20m,25th Sep 12  
NBA Live 2000    ,PS,EA Sports  ,NuFX  ,1.52m,1.43m,0.05m,N/A,0.03m,31st Oct 99  
NBA Live 98    ,PS,EA Sports  ,EA Canada  ,1.51m,1.41m,0.06m,N/A,0.04m,30th Nov 97  
Madden NFL 19     ,XOne,EA Sports  ,EA Tiburon  ,1.51m,1.33m,0.02m,N/A,0.16m,10th Aug 18  
NFL Blitz    ,PS,Midway Games  ,Midway Games  ,1.50m,1.41m,0.05m,N/A,0.04m,12th Sep 98  
Madden NFL 2001    ,PS2,EA Sports  ,EA Sports  ,1.50m,1.19m,0.07m,0.05m,0.20m,23rd Oct 00  
Football Manager 2012    ,PC,Sega  ,Sega  ,1.50m,0.02m,1.16m,N/A,0.32m,21st Oct 11  
Madden NFL 15    ,PS3,EA Sports  ,EA Tiburon  ,1.49m,1.11m,0.11m,N/A,0.28m,26th Aug 14  
Madden NFL 09    ,PS2,EA Sports  ,EA Tiburon  ,1.49m,1.22m,0.00m,N/A,0.27m,12th Aug 08  
Nintendo World Cup    ,NES,Nintendo  ,Technos Japan Corporation  ,1.48m,0.28m,0.50m,0.65m,0.05m,01st Dec 90  
Major League Baseball 2K5    ,PS2,2K Sports  ,Kush Games  ,1.48m,0.72m,0.56m,N/A,0.19m,28th Feb 05  
Mario Golf     ,N64,Nintendo  ,Camelot Software Planning  ,1.47m,0.62m,0.18m,0.65m,0.02m,30th Jun 99  
New Play Control! Mario Power Tennis    ,Wii,Nintendo  ,Camelot Software Planning  ,1.46m,0.35m,0.69m,0.28m,0.14m,09th Mar 09  
Triple Play 99    ,PS,EA Sports  ,Treyarch  ,1.46m,0.81m,0.55m,N/A,0.10m,28th Feb 98  
Mario Superstar Baseball    ,GC,Nintendo  ,Namco / NOW Production  ,1.46m,0.93m,0.24m,0.25m,0.04m,29th Aug 05  
Tony Hawk's American Wasteland (Weekly american sales)    ,PS2,Activision  ,Neversoft Entertainment  ,1.45m,1.38m,0.05m,N/A,0.02m,18th Oct 05  
Tiger Woods PGA Tour 2005    ,PS2,EA Sports  ,EA Redwood Shores  ,1.44m,1.03m,0.32m,N/A,0.09m,20th Sep 04  
NCAA Football 2003    ,PS2,EA Sports  ,EA Tiburon  ,1.44m,1.16m,0.08m,N/A,0.19m,20th Jul 02  
Triple Play 2000    ,PS,EA Sports  ,Treyarch  ,1.43m,0.79m,0.54m,N/A,0.09m,28th Feb 99  
Cabela's Big Game Hunter    ,PS2,Activision  ,Sand Grain Studios  ,1.42m,0.70m,0.54m,N/A,0.18m,26th Nov 02  
NBA Live 06 (Weekly american sales)    ,PS2,EA Sports  ,EA Canada  ,1.42m,1.35m,0.05m,N/A,0.02m,26th Sep 05  
NFL Street    ,PS2,EA Sports BIG   ,EA Tiburon  ,1.42m,1.15m,0.08m,N/A,0.19m,13th Jan 04  
R.B.I. Baseball 2    ,NES,Tengen  ,Namco  ,1.42m,0.12m,N/A,1.30m,N/A,01st Jan 90  
Tiger Woods PGA Tour 09 All-Play    ,Wii,EA Sports  ,EA Tiburon  ,1.42m,0.80m,0.48m,N/A,0.14m,26th Aug 08  
2Xtreme    ,PS,Sony Computer Entertainment  ,SCEA  ,1.40m,1.15m,0.20m,N/A,0.05m,31st Oct 96  
Madden NFL 2002    ,PS,EA Sports  ,EA Sports  ,1.39m,0.78m,0.53m,N/A,0.09m,13th Aug 01  
NBA Jam    ,SNES,Acclaim Entertainment  ,Iguana Entertainment  ,1.39m,1.19m,0.16m,N/A,0.03m,01st Mar 94  
Rocket League    ,XOne,505 Games  ,Psyonix Studios  ,1.38m,0.52m,0.75m,N/A,0.11m,05th Jul 16  
Dave Mirra Freestyle BMX 2    ,PS2,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",1.38m,0.67m,0.53m,N/A,0.18m,27th Aug 01  
NBA 2K15    ,PS3,2K Sports  ,Visual Concepts  ,1.37m,0.89m,0.22m,0.02m,0.24m,07th Oct 14  
FIFA 17    ,PS3,Electronic Arts  ,EA Canada  ,1.36m,0.14m,0.98m,0.04m,0.20m,27th Sep 16  
WWE '13    ,PS3,THQ  ,Unknown  ,1.35m,0.51m,0.62m,N/A,0.22m,30th Oct 12  
Madden NFL 98    ,PS,EA Sports  ,EA Tiburon  ,1.35m,1.29m,0.03m,N/A,0.03m,31st Jul 97  
FIFA Soccer 08    ,PSP,EA Sports  ,EA Canada  ,1.35m,0.20m,0.76m,N/A,0.39m,08th Oct 07  
FIFA Soccer 09    ,PSP,EA Sports  ,EA Canada  ,1.35m,0.23m,0.73m,0.02m,0.37m,14th Oct 08  
FIFA Soccer 08    ,X360,EA Sports  ,EA Canada  ,1.35m,0.31m,0.89m,0.01m,0.14m,09th Oct 07  
MVP Baseball 2004    ,PS2,Electronic Arts  ,EA Sports  ,1.34m,1.10m,0.06m,N/A,0.18m,09th Mar 04  
WWE 2K18    ,PS4,2K Sports  ,Yuke's  ,1.33m,0.45m,0.67m,N/A,0.22m,17th Oct 17  
Tony Hawk's Pro Skater    ,GB,Activision  ,Natsume  ,1.33m,0.90m,0.38m,0.01m,0.05m,29th Feb 00  
Triple Play 2001    ,PS,EA Sports  ,Treyarch  ,1.33m,0.74m,0.50m,N/A,0.09m,14th Mar 00  
Your Shape: Fitness Evolved    ,X360,Ubisoft  ,Ubisoft Montreal  ,1.32m,0.79m,0.41m,0.00m,0.12m,04th Nov 10  
NFL 2K3    ,PS2,Sega  ,Visual Concepts  ,1.32m,1.06m,0.08m,N/A,0.18m,12th Aug 02  
Madden NFL 97    ,PS,EA Sports  ,EA Tiburon  ,1.32m,0.73m,0.50m,N/A,0.09m,31st Aug 96  
FIFA 14    ,XOne,EA Sports  ,EA Canada  ,1.31m,0.44m,0.78m,N/A,0.10m,22nd Nov 13  
EA Sports UFC 2    ,PS4,EA Sports  ,EA Canada  ,1.31m,0.44m,0.65m,N/A,0.21m,15th Mar 16  
NBA Live 07    ,PS2,EA Sports  ,EA Canada  ,1.30m,1.07m,0.04m,0.02m,0.17m,25th Sep 06  
WWE 2K16    ,PS4,Take-Two Interactive  ,Yuke's  ,1.29m,0.43m,0.65m,N/A,0.21m,27th Oct 15  
EA Playground    ,Wii,Electronic Arts  ,EA Canada  ,1.29m,0.68m,0.47m,N/A,0.13m,22nd Oct 07  
Gold's Gym: Cardio Workout    ,Wii,Ubisoft  ,Rocket Company  ,1.29m,1.10m,0.04m,0.06m,0.09m,25th Mar 09  
NBA 2K9    ,X360,2K Sports  ,Visual Concepts  ,1.27m,1.00m,0.16m,N/A,0.11m,07th Oct 08  
Tony Hawk's Underground    ,XB,Activision  ,Neversoft Entertainment  ,1.27m,0.85m,0.37m,N/A,0.05m,28th Oct 03  
Jillian Michaels' Fitness Ultimatum 2009    ,Wii,Majesco  ,3G Studios  ,1.27m,0.96m,0.20m,N/A,0.11m,21st Oct 08  
EA Sports Active 2    ,Wii,Electronic Arts  ,EA Vancouver  ,1.27m,0.76m,0.40m,N/A,0.11m,16th Nov 10  
Rockstar Games presents Table Tennis    ,Wii,Rockstar Games  ,Rockstar San Diego  ,1.26m,0.39m,0.73m,N/A,0.15m,15th Oct 07  
Brian Lara Cricket    ,PS,Codemasters  ,Codemasters  ,1.26m,0.02m,1.13m,0.01m,0.10m,01st Dec 98  
Championship Manager 03/04    ,PC,Eidos Interactive  ,Sports Interactive  ,1.26m,N/A,1.15m,N/A,0.11m,20th Mar 03  
Football Manager 2011    ,PC,Sega  ,Sports Interactive  ,1.26m,N/A,1.01m,N/A,0.24m,09th Nov 10  
NBA Live 2001    ,PS,EA Sports  ,EA Canada  ,1.25m,0.70m,0.47m,N/A,0.08m,16th Oct 00  
Reel Fishing    ,PS,Natsume  ,Pack-In Video  ,1.25m,0.99m,0.13m,0.10m,0.04m,31st Mar 98  
FIFA Street (2012)    ,PS3,EA Sports  ,EA Canada  ,1.25m,0.13m,0.91m,N/A,0.21m,13th Mar 12  
Winter Sports: The Ultimate Challenge    ,Wii,Conspiracy Entertainment  ,49Games  ,1.25m,0.45m,0.68m,N/A,0.12m,11th Dec 07  
WWE SmackDown vs. Raw 2009    ,PS2,THQ  ,Yuke's Media Creations  ,1.24m,0.69m,0.00m,N/A,0.55m,09th Nov 08  
2010 FIFA World Cup South Africa    ,PS3,EA Sports  ,EA Canada  ,1.23m,0.30m,0.64m,0.07m,0.22m,27th Apr 10  
Mario Power Tennis    ,GC,Nintendo  ,Camelot Software Planning  ,1.22m,0.58m,0.16m,0.46m,0.03m,08th Nov 04  
WWE 2K17    ,PS4,2K Games  ,Yuke's  ,1.22m,0.32m,0.70m,N/A,0.19m,11th Oct 16  
NBA Live 99    ,PS,EA Sports  ,NuFX  ,1.22m,1.13m,0.05m,N/A,0.03m,31st Oct 98  
NBA 2K2    ,PS2,Sega  ,Visual Concepts  ,1.22m,0.59m,0.46m,0.01m,0.15m,12th Jan 02  
FIFA 07 Soccer    ,PSP,EA Sports  ,EA Canada  ,1.21m,0.25m,0.64m,N/A,0.32m,17th Oct 06  
FIFA Soccer 11    ,PSP,EA Sports  ,HB Studios  ,1.21m,0.13m,0.70m,0.01m,0.36m,28th Sep 10  
World Soccer Winning Eleven 9 (JP & Others sales)    ,PSP,Konami  ,Konami Computer Entertainment Tokyo  ,1.20m,0.01m,0.88m,0.31m,N/A,07th Feb 06  
NFL 2K    ,DC,Sega  ,Visual Concepts  ,1.20m,1.12m,0.05m,N/A,0.02m,09th Sep 99  
NHL 2002    ,PS2,EA Sports  ,EA Canada  ,1.20m,0.59m,0.46m,N/A,0.15m,24th Sep 01  
Mario & Sonic at the London 2012 Olympic Games    ,3DS,Sega  ,Sega  ,1.19m,0.18m,0.66m,0.27m,0.08m,14th Feb 12  
Pro Evolution Soccer 2008    ,Wii,Konami  ,Konami  ,1.19m,0.09m,0.84m,0.11m,0.15m,18th Mar 08  
Kobe Bryant in NBA Courtside    ,N64,Nintendo  ,Left Field Productions  ,1.19m,1.02m,0.13m,0.04m,0.01m,01st Apr 98  
Mario Tennis    ,GB,Nintendo  ,Camelot Software Planning  ,1.18m,0.50m,0.18m,0.44m,0.06m,16th Jan 01  
R.B.I. Baseball 3    ,NES,Tengen  ,Namco  ,1.18m,0.10m,N/A,1.08m,N/A,01st Jan 91  
Tony Hawk's Pro Skater 2    ,GBA,Activision  ,Vicarious Visions  ,1.18m,0.85m,0.31m,N/A,0.02m,30th May 01  
Cabela's Dangerous Hunts    ,PS2,Activision  ,Sand Grain Studios  ,1.17m,0.57m,0.45m,N/A,0.15m,11th Nov 03  
Cool Boarders 4     ,PS,989 Studios  ,Idol Minds Digital Entertainment  ,1.17m,0.65m,0.44m,N/A,0.08m,01st Jan 99  
WWE 2K15    ,PS4,2K Sports  ,Visual Concepts  ,1.16m,0.40m,0.57m,N/A,0.19m,18th Nov 14  
Your Shape: Fitness Evolved 2012    ,X360,Ubisoft  ,Ubisoft Montreal  ,1.16m,0.70m,0.36m,N/A,0.10m,08th Nov 11  
MLB The Show 17    ,PS4,Sony Interactive Entertainment  ,SIE San Diego Studio  ,1.16m,0.94m,N/A,N/A,0.22m,28th Mar 17  
FIFA Soccer 10    ,PSP,EA Sports  ,EA Canada  ,1.16m,0.16m,0.68m,0.01m,0.31m,20th Oct 09  
EA Sports Active: More Workouts    ,Wii,EA Sports  ,EA Vancouver  ,1.16m,0.78m,0.28m,N/A,0.10m,17th Nov 09  
Derby Stallion III    ,SNES,ASCII Entertainment  ,ASCII Entertainment  ,1.15m,N/A,N/A,1.15m,0.00m,20th Jan 95  
Hot Shots Golf: Out of Bounds    ,PS3,Sony Computer Entertainment  ,Clap Hanz  ,1.14m,0.31m,0.03m,0.76m,0.04m,18th Mar 08  
NCAA Football 14    ,X360,EA Sports  ,EA Tiburon  ,1.13m,1.01m,N/A,N/A,0.12m,09th Jul 13  
Derby Stallion 99    ,PS,ASCII Entertainment  ,ParityBit  ,1.13m,N/A,N/A,1.06m,0.07m,30th Sep 99  
Worldwide Soccer Manager 2008    ,PC,Saga Planets  ,Sports Interactive  ,1.12m,N/A,1.12m,N/A,0.00m,23rd Oct 07  
NBA Jam Tournament Edition    ,GEN,Acclaim Entertainment  ,Iguana Entertainment  ,1.11m,0.95m,0.14m,N/A,0.03m,30th May 95  
NCAA Football 13    ,X360,EA Sports  ,EA Tiburon  ,1.11m,1.02m,N/A,N/A,0.09m,10th Jul 12  
Triple Play 98    ,PS,EA Sports  ,EA Sports  ,1.10m,0.61m,0.42m,N/A,0.07m,30th Apr 97  
FIFA 18    ,NS,EA Sports  ,EA Vancouver  ,1.10m,0.35m,0.55m,0.13m,0.07m,29th Sep 17  
NBA Live 2001    ,PS2,EA Sports  ,EA Canada  ,1.10m,0.52m,0.40m,0.04m,0.13m,22nd Jan 01  
NFL 2K1    ,DC,Sega  ,Visual Concepts  ,1.09m,1.02m,0.05m,N/A,0.02m,07th Sep 00  
Madden NFL 2004    ,XB,EA Sports  ,EA Tiburon  ,1.09m,1.02m,0.02m,N/A,0.05m,12th Aug 03  
Skate 2    ,X360,Electronic Arts  ,EA Black Box  ,1.09m,0.82m,0.17m,0.01m,0.09m,21st Jan 09  
NFL Blitz 2000    ,PS,Midway Games  ,Midway Games  ,1.09m,0.60m,0.41m,N/A,0.07m,17th Aug 99  
Fisherman's Bass Club    ,PS2,Agetec  ,Vingt-et-un Systems  ,1.08m,0.53m,0.41m,N/A,0.14m,30th Nov 02  
Pro Evolution Soccer 2014    ,PS3,Konami Digital Entertainment  ,Konami  ,1.08m,0.03m,0.46m,0.51m,0.08m,24th Sep 13  
Ready 2 Rumble Boxing    ,PS,Midway Games  ,Point of View  ,1.08m,0.60m,0.41m,N/A,0.07m,31st Oct 99  
FIFA Soccer 11    ,Wii,EA Sports  ,EA Canada  ,1.08m,0.26m,0.69m,N/A,0.12m,28th Sep 10  
The Biggest Loser    ,Wii,THQ  ,Blitz Games  ,1.07m,0.86m,0.12m,N/A,0.09m,06th Oct 09  
Tiger Woods PGA Tour 10    ,Wii,EA Sports  ,EA Tiburon  ,1.07m,0.60m,0.37m,N/A,0.10m,08th Jun 09  
Championship Manager 99/00    ,PC,Eidos Interactive  ,Sports Interactive  ,1.07m,N/A,0.98m,N/A,0.09m,01st Jan 00  
Pro Evolution Soccer 2008    ,X360,Konami  ,Konami  ,1.07m,0.08m,0.90m,0.04m,0.05m,12th Mar 08  
NHL 99    ,PS,EA Sports  ,EA Canada  ,1.07m,0.59m,0.40m,N/A,0.07m,30th Sep 98  
World Tour Soccer    ,PSP,Sony Computer Entertainment  ,SCEE London Studio  ,1.07m,0.10m,0.63m,N/A,0.34m,14th Mar 05  
NCAA Football 99    ,PS,EA Sports  ,EA Tiburon  ,1.06m,0.59m,0.40m,N/A,0.07m,01st Aug 98  
MLB The Show 18    ,PS4,Sony Interactive Entertainment  ,SIE San Diego Studio  ,1.06m,0.86m,N/A,N/A,0.20m,27th Mar 18  
Football Manager 2013    ,PC,Sega  ,Sports Interactive  ,1.06m,N/A,0.96m,N/A,0.10m,01st Nov 12  
NBA Street V3    ,PS2,EA Sports BIG   ,EA Canada  ,1.06m,0.52m,0.41m,N/A,0.14m,08th Feb 05  
NFL Blitz    ,N64,Midway Games  ,Midway Games  ,1.06m,1.02m,0.04m,N/A,0.01m,09th Sep 98  
NFL Quarterback Club 98    ,N64,Acclaim Entertainment  ,Iguana Entertainment  ,1.06m,1.01m,0.05m,N/A,0.01m,24th Oct 97  
Sega Superstars Tennis    ,Wii,Sega  ,Sumo Digital  ,1.06m,0.28m,0.65m,N/A,0.13m,18th Mar 08  
Derby Stallion 96    ,SNES,ASCII Entertainment  ,ASCII Entertainment  ,1.05m,N/A,N/A,1.04m,0.01m,15th Mar 96  
Virtua Tennis 3    ,PS3,Sega  ,Sega-AM3  ,1.05m,0.23m,0.58m,0.03m,0.21m,20th Mar 07  
NBA 2K3    ,PS2,Sega  ,Visual Concepts  ,1.05m,0.51m,0.40m,N/A,0.13m,08th Oct 02  
Dave Mirra Freestyle BMX    ,PS,Acclaim Entertainment  ,"Z-Axis, Ltd.  ",1.05m,0.91m,0.11m,N/A,0.03m,26th Sep 00  
MVP Baseball 2003    ,PS2,EA Sports  ,EA Sports  ,1.04m,0.51m,0.40m,N/A,0.13m,10th Mar 03  
FIFA Soccer 08    ,Wii,EA Sports  ,EA Canada  ,1.03m,0.32m,0.59m,0.01m,0.12m,09th Oct 07  
NCAA March Madness 2004    ,PS2,EA Sports  ,NuFX  ,1.03m,0.50m,0.39m,N/A,0.13m,17th Nov 03  
Tiger Woods PGA Tour 08    ,Wii,Electronic Arts  ,EA Salt Lake  ,1.02m,0.93m,0.01m,N/A,0.08m,28th Aug 07  
Madden NFL 07    ,XB,EA Sports  ,EA Tiburon  ,1.02m,0.97m,0.03m,N/A,0.03m,22nd Aug 06  
NBA 2K16    ,X360,2K Sports  ,Visual Concepts  ,1.01m,0.86m,0.05m,N/A,0.11m,29th Sep 15  
MLB 15: The Show    ,PS4,Sony Computer Entertainment America  ,SCE San Diego Studio  ,1.01m,0.75m,0.08m,N/A,0.19m,31st Mar 15  
Steep    ,PS4,Ubisoft  ,Ubisoft Annecy  ,1.01m,0.23m,0.60m,0.02m,0.15m,02nd Dec 16  
Madden NFL 16    ,X360,EA Sports  ,EA Tiburon  ,1.01m,0.88m,0.02m,N/A,0.11m,25th Aug 15  
Championship Manager 3    ,PC,Eidos Interactive  ,Sports Interactive  ,1.01m,N/A,0.93m,N/A,0.08m,20th Nov 03  
NBA Jam Tournament Edition    ,SNES,Acclaim Entertainment  ,Iguana Entertainment  ,1.01m,0.87m,0.12m,N/A,0.02m,23rd Feb 95  
NBA 2K10    ,X360,2K Sports  ,Visual Concepts  ,1.01m,0.91m,0.02m,0.00m,0.08m,06th Oct 09  
PES 2009: Pro Evolution Soccer    ,X360,Konami  ,Konami  ,1.00m,0.13m,0.76m,0.03m,0.09m,11th Nov 08  
Mario Tennis Open    ,3DS,Nintendo  ,Camelot Software Planning  ,1.00m,0.26m,0.33m,0.36m,0.05m,20th May 12  
NES Open Tournament Golf    ,NES,Nintendo  ,Nintendo R&D2  ,1.00m,0.41m,0.10m,0.47m,0.02m,29th Sep 91  
Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)    ,X360,Konami  ,Konami Computer Entertainment Tokyo  ,1.00m,0.08m,0.90m,0.02m,N/A,06th Feb 07  
NFL GameDay 2001    ,PS,Sony Computer Entertainment  ,989 Sports  ,1.00m,0.56m,0.38m,N/A,0.07m,30th Oct 00  
NBA Live 97    ,PS,EA Sports  ,Electronic Arts  ,1.00m,0.55m,0.38m,N/A,0.07m,31st Oct 96  
NCAA Football 12    ,X360,EA Sports  ,EA Tiburon  ,1.00m,0.94m,N/A,N/A,0.06m,12th Jul 11  
NFL Fever 2002    ,XB,Microsoft  ,Microsoft  ,0.99m,0.74m,0.21m,N/A,0.04m,14th Nov 01  
FIFA Soccer 10    ,Wii,EA Sports  ,EA Canada  ,0.98m,0.23m,0.64m,N/A,0.11m,20th Oct 09  
Pro Evolution Soccer 2008    ,PSP,Konami  ,Konami  ,0.98m,0.02m,0.53m,0.19m,0.25m,12th Mar 08  
Madden NFL 10    ,PS2,EA Sports  ,EA Tiburon  ,0.98m,0.88m,0.00m,N/A,0.10m,14th Aug 09  
Madden NFL 08    ,PS3,EA Sports  ,EA Tiburon  ,0.97m,0.89m,0.01m,N/A,0.08m,14th Aug 07  
NCAA Football 06    ,XB,EA Sports  ,EA Tiburon  ,0.97m,0.73m,0.21m,N/A,0.03m,11th Jul 05  
EA Sports UFC 3    ,PS4,EA Sports  ,EA Vancouver  ,0.97m,0.40m,0.41m,0.01m,0.16m,02nd Feb 18  
NHL 2004    ,PS2,EA Sports  ,EA Black Box  ,0.97m,0.47m,0.37m,N/A,0.12m,22nd Sep 03  
FIFA Soccer 2005    ,XB,EA Sports  ,EA Canada  ,0.97m,0.33m,0.60m,N/A,0.04m,12th Oct 04  
NHL 2001    ,PS2,EA Sports  ,EA Canada  ,0.96m,0.47m,0.37m,N/A,0.12m,25th Oct 00  
Madden NFL 25    ,PS4,EA Sports  ,EA Tiburon  ,0.96m,0.64m,0.15m,N/A,0.17m,15th Nov 13  
My Weight Loss Coach    ,DS,Ubisoft  ,Ubisoft Montreal  ,0.96m,0.30m,0.54m,N/A,0.11m,24th Jun 08  
MLB 16: The Show    ,PS4,Sony Computer Entertainment America  ,SCE San Diego Studio  ,0.96m,0.78m,N/A,N/A,0.18m,29th Mar 16  
ESPN NBA 2K5    ,XB,Sega  ,Visual Concepts  ,0.95m,0.88m,0.04m,N/A,0.04m,28th Sep 04  
NCAA Football 2000    ,PS,EA Sports  ,EA Sports  ,0.95m,0.53m,0.36m,N/A,0.06m,30th Jun 99  
MVP Baseball 2005    ,XB,EA Sports  ,EA Canada  ,0.94m,0.70m,0.20m,N/A,0.03m,22nd Feb 05  
Tony Hawk: RIDE    ,Wii,Activision  ,Buzz Monkey Software  ,0.94m,0.69m,0.17m,N/A,0.08m,17th Nov 09  
NBA 2K14    ,XOne,2K Sports  ,Visual Concepts  ,0.94m,0.72m,0.12m,N/A,0.09m,22nd Nov 13  
NCAA Football 10    ,X360,EA Sports  ,EA Tiburon  ,0.94m,0.87m,N/A,N/A,0.07m,14th Jul 09  
MLB 2000    ,PS,Sony Computer Entertainment  ,989 Sports  ,0.94m,0.52m,0.35m,N/A,0.06m,28th Feb 99  
EA Sports Active 2    ,PS3,Electronic Arts  ,EA Vancouver  ,0.94m,0.54m,0.27m,N/A,0.12m,16th Nov 10  
Hot Shots Golf Fore!    ,PS2,Sony Computer Entertainment  ,Clap Hanz  ,0.94m,0.46m,0.36m,N/A,0.12m,17th Aug 04  
MLB 06: The Show    ,PS2,Sony Computer Entertainment  ,SCEA San Diego Studios  ,0.94m,0.78m,0.03m,N/A,0.13m,28th Feb 06  
NHL 2003    ,PS2,EA Sports  ,EA Canada  ,0.93m,0.46m,0.36m,N/A,0.12m,30th Sep 02  
MLB 12: The Show    ,PS3,Sony Computer Entertainment America  ,SCE San Diego Studio  ,0.93m,0.86m,N/A,N/A,0.07m,06th Mar 12  
Tony Hawk's Pro Skater 4    ,XB,Activision  ,Neversoft Entertainment  ,0.93m,0.59m,0.30m,N/A,0.04m,23rd Oct 02  
FIFA Street (2012)    ,X360,EA Sports  ,EA Canada  ,0.93m,0.21m,0.63m,N/A,0.10m,13th Mar 12  
MLB 07: The Show    ,PS2,Sony Computer Entertainment  ,SCE San Diego Studio  ,0.93m,0.77m,0.03m,N/A,0.13m,26th Feb 07  
NCAA Football 13    ,PS3,EA Sports  ,EA Tiburon  ,0.93m,0.82m,N/A,N/A,0.11m,10th Jul 12  
NCAA Football 11    ,X360,EA Sports  ,EA Tiburon  ,0.93m,0.86m,N/A,N/A,0.06m,13th Jul 10  
NHL 98    ,PS,EA Sports  ,EA Canada  ,0.92m,0.51m,0.35m,N/A,0.06m,31st Aug 97  
Nickelodeon Fit    ,Wii,2K Play  ,High Voltage Software  ,0.92m,0.76m,0.09m,N/A,0.07m,08th Nov 10  
NCAA Football 14    ,PS3,EA Sports  ,EA Tiburon  ,0.92m,0.75m,N/A,N/A,0.17m,09th Jul 13  
Space Jam    ,PS,Acclaim Entertainment  ,Sculptured Software  ,0.92m,0.51m,0.35m,N/A,0.06m,31st Oct 96  
SSX    ,PS3,EA Sports  ,EA Canada  ,0.92m,0.35m,0.42m,0.02m,0.13m,28th Feb 12  
EA Sports Grand Slam Tennis    ,Wii,EA Sports  ,EA Vancouver  ,0.92m,0.28m,0.51m,0.02m,0.11m,08th Jun 09  
Street Hoops    ,PS2,Activision  ,Black Ops Entertainment  ,0.91m,0.45m,0.35m,N/A,0.12m,12th Aug 02  
Knockout Kings 2002    ,PS2,EA Sports  ,Black Ops Entertainment  ,0.91m,0.45m,0.35m,N/A,0.12m,04th Mar 02  
AMF Bowling Pinbusters!    ,Wii,Mud Duck Productions  ,Atomic Planet Entertainment  ,0.91m,0.84m,0.00m,N/A,0.07m,20th Nov 07  
Tiger Woods PGA Tour 2002    ,PS2,EA Sports  ,EA Sports  ,0.90m,0.44m,0.35m,N/A,0.12m,24th Feb 02  
MLB 2005    ,PS2,Sony Computer Entertainment  ,989 Sports  ,0.90m,0.44m,0.35m,N/A,0.12m,16th Mar 04  
The Biggest Loser: Ultimate Workout    ,X360,THQ  ,Blitz Games  ,0.90m,0.73m,0.10m,N/A,0.07m,02nd Nov 10  
Hot Shots Tennis    ,PS2,Sony Computer Entertainment  ,Clap Hanz  ,0.90m,0.17m,0.13m,0.55m,0.05m,17th Jul 07  
Madden NFL 99    ,N64,EA Sports  ,EA Tiburon  ,0.90m,0.84m,0.05m,N/A,0.01m,01st Sep 98  
NBA Live 2005    ,XB,EA Sports  ,EA Canada  ,0.90m,0.81m,0.05m,N/A,0.04m,28th Sep 04  
Harry Potter: Quidditch World Cup    ,PS2,Electronic Arts  ,Electronic Arts  ,0.90m,0.44m,0.34m,N/A,0.11m,28th Oct 03  
Blitz: The League    ,PS2,Midway Games  ,Midway Games  ,0.89m,0.74m,0.03m,N/A,0.12m,17th Oct 05  
Tiger Woods PGA Tour 06    ,PS2,EA Sports  ,EA Sports  ,0.89m,0.74m,0.03m,N/A,0.12m,20th Sep 05  
We Ski & Snowboard    ,Wii,Namco Bandai  ,Namco Bandai Games  ,0.89m,0.38m,0.29m,0.15m,0.08m,03rd Mar 09  
Tiger Woods PGA Tour 12: The Masters    ,PS3,EA Sports  ,EA Tiburon  ,0.89m,0.52m,0.25m,N/A,0.11m,29th Mar 11  
NFL 2K2    ,PS2,Sega  ,Visual Concepts  ,0.89m,0.44m,0.34m,N/A,0.11m,19th Nov 01  
FIFA Soccer 09 All-Play    ,Wii,Electronic Arts  ,EA Canada  ,0.89m,0.28m,0.52m,0.00m,0.09m,28th Oct 08  
MLB 2001    ,PS,Sony Computer Entertainment  ,989 Sports  ,0.89m,0.49m,0.34m,N/A,0.06m,29th Feb 00  
ESPN NHL 2K5    ,PS2,Sega  ,Kush Games  ,0.88m,0.43m,0.33m,N/A,0.11m,30th Aug 04  
Madden NFL 08    ,Wii,EA Sports  ,EA Tiburon  ,0.88m,0.80m,0.00m,N/A,0.07m,14th Aug 07  
Derby Stallion II    ,SNES,ASCII Entertainment  ,ASCII Entertainment  ,0.87m,N/A,N/A,0.87m,0.00m,18th Feb 94  
NFL GameDay '97    ,PS,Sony Computer Entertainment  ,SCEA  ,0.87m,0.48m,0.33m,N/A,0.06m,30th Nov 96  
Tony Hawk's Project 8    ,PS2,Activision  ,Shaba Games  ,0.87m,0.72m,0.03m,N/A,0.12m,07th Nov 06  
NHL 2000    ,PS,EA Sports  ,EA Canada  ,0.87m,0.48m,0.33m,N/A,0.06m,30th Sep 99  
Triple Play 2002    ,PS2,EA Sports  ,Pandemic Studios  ,0.87m,0.43m,0.33m,N/A,0.11m,11th Mar 02  
Beijing 2008    ,PS3,Sega  ,Eurocom Entertainment Software  ,0.86m,0.14m,0.54m,0.01m,0.17m,08th Jul 08  
Winning Eleven: Pro Evolution Soccer 2007    ,PSP,Konami  ,Konami Computer Entertainment Tokyo  ,0.86m,0.01m,0.72m,0.12m,0.01m,06th Feb 07  
Madden Football 64    ,N64,EA Sports  ,EA Tiburon  ,0.86m,0.81m,0.04m,N/A,0.01m,31st Oct 97  
MLB 99    ,PS,Sony Computer Entertainment  ,Sony Interactive Studios America  ,0.86m,0.48m,0.32m,N/A,0.06m,31st Mar 98  
