title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Digimon World    ,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,1.30m,0.56m,0.38m,0.28m,0.08m,23rd May 00  
Mega Man Battle Network 3 Blue / White Version    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,1.29m,0.39m,0.02m,0.85m,0.03m,24th Jun 03  
Mario & Luigi: Partners in Time    ,DS,Nintendo  ,AlphaDream Corporation  ,8.8  ,N/A  ,1.29m,0.74m,0.05m,0.43m,0.07m,28th Nov 05  
Dark Souls II    ,PS3,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,1.29m,0.38m,0.35m,0.41m,0.15m,07th Apr 15  
Champions of Norrath    ,PS2,Sony Online Entertainment  ,Snowblind Studios  ,8.5  ,N/A  ,1.28m,0.63m,0.49m,N/A,0.16m,10th Feb 04  
Valkyria Chronicles    ,PS3,Sega  ,Sega WOW Overworks  ,8.4  ,9.8  ,1.27m,0.71m,0.19m,0.24m,0.12m,04th Nov 08  
.hack//Infection Part 1    ,PS2,Bandai  ,CyberConnect2  ,7.7  ,N/A  ,1.27m,0.49m,0.38m,0.26m,0.13m,11th Feb 03  
Tales of Xillia    ,PS3,Namco Bandai Games  ,Namco Tales Studio  ,N/A  ,N/A  ,1.25m,0.29m,0.20m,0.67m,0.10m,06th Aug 13  
Persona 4 Golden    ,PSV,Atlus  ,Atlus  ,N/A  ,N/A  ,1.25m,0.37m,0.29m,0.39m,0.21m,20th Nov 12  
Kingdom Hearts HD II.5 ReMIX    ,PS3,Square Enix  ,Square Enix  ,N/A  ,N/A  ,1.25m,0.52m,0.36m,0.19m,0.18m,02nd Dec 14  
Dragon Ball: Daimaou Fukkatsu    ,NES,Bandai  ,TOSE  ,N/A  ,N/A  ,1.25m,N/A,N/A,1.25m,0.00m,12th Aug 88  
Gegege no Kitarou 2: Youkai Gundan no Chousen    ,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,1.25m,N/A,N/A,1.25m,0.00m,22nd Dec 87  
Pokémon XD: Gale of Darkness    ,GC,Nintendo  ,Genius Sonority Inc.  ,6.9  ,N/A  ,1.25m,0.71m,0.19m,0.31m,0.03m,28th Sep 05  
Baldur's Gate: Dark Alliance    ,PS2,VU Games  ,Snowblind Studios  ,N/A  ,N/A  ,1.24m,0.61m,0.48m,N/A,0.16m,02nd Dec 01  
Chocobo no Fushigi Dungeon    ,PS,Square  ,SquareSoft  ,N/A  ,N/A  ,1.22m,N/A,N/A,1.14m,0.08m,23rd Dec 97  
Golden Sun: The Lost Age    ,GBA,Nintendo  ,Camelot Software Planning  ,8.3  ,N/A  ,1.22m,0.61m,0.27m,0.27m,0.07m,14th Apr 03  
Final Fantasy IV    ,DS,Square Enix  ,Matrix Software  ,8.5  ,9.0  ,1.21m,0.51m,0.04m,0.62m,0.05m,21st Jul 08  
Dragon Quest IV: Michibikareshi Monotachi     ,PS,Enix  ,Heart Beat  ,N/A  ,N/A  ,1.21m,N/A,N/A,1.20m,0.01m,22nd Nov 01  
Kingdom Hearts HD II.8 Final Chapter Prologue    ,PS4,Square Enix  ,Square-Enix  ,7.6  ,N/A  ,1.20m,0.57m,0.25m,0.20m,0.17m,24th Jan 17  
Final Fantasy I & II: Dawn of Souls    ,GBA,Nintendo  ,Square Enix  ,7.1  ,N/A  ,1.19m,0.64m,0.24m,0.29m,0.02m,29th Nov 04  
Inazuma Eleven 2: Kyoui no Shinryokusha - Fire / Blizzard    ,DS,Level 5  ,Level 5  ,N/A  ,N/A  ,1.18m,N/A,N/A,1.18m,N/A,01st Oct 09  
Miitopia    ,3DS,Nintendo  ,Nintendo EPD  ,6.6  ,N/A  ,1.17m,0.30m,0.54m,0.26m,0.07m,28th Jul 17  
Romancing SaGa 2    ,SNES,Square  ,SquareSoft  ,N/A  ,N/A  ,1.17m,N/A,N/A,1.17m,0.00m,10th Dec 93  
Fallout: New Vegas    ,PC,Bethesda Softworks  ,Obsidian Entertainment  ,8.3  ,N/A  ,1.17m,0.59m,0.45m,N/A,0.13m,19th Oct 10  
Final Fantasy Tactics: The War of the Lions    ,PSP,Square Enix  ,Square Enix  ,8.9  ,N/A  ,1.16m,0.45m,0.24m,0.30m,0.16m,09th Oct 07  
Yu-Gi-Oh! The Sacred Cards (American and Others sales)    ,GBA,Konami  ,Konami  ,N/A  ,N/A  ,1.16m,0.84m,0.27m,N/A,0.05m,04th Nov 03  
The Elder Scrolls V: Skyrim    ,NS,Bethesda Softworks  ,Bethesda Softworks  ,8.6  ,9.1  ,1.15m,0.67m,0.32m,0.06m,0.10m,17th Nov 17  
Dragon Quest VIII: Journey of the Cursed King    ,3DS,Nintendo  ,Level 5 / Armor Project  ,8.8  ,N/A  ,1.15m,0.14m,0.11m,0.88m,0.02m,20th Jan 17  
Dragon Quest I & II    ,SNES,Enix  ,ChunSoft  ,N/A  ,N/A  ,1.15m,N/A,N/A,1.15m,0.00m,18th Dec 93  
Brave Fencer Musashi    ,PS,Square  ,SquareSoft  ,8.4  ,N/A  ,1.14m,0.25m,0.17m,0.65m,0.07m,31st Oct 98  
Final Fantasy XV    ,XOne,Square Enix  ,Square Enix  ,N/A  ,N/A  ,1.14m,0.72m,0.30m,0.01m,0.11m,29th Nov 16  
The Elder Scrolls V: Skyrim VR    ,PS4,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,1.13m,0.47m,0.47m,0.01m,0.19m,17th Nov 17  
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales)    ,GBA,Nintendo  ,ChunSoft  ,N/A  ,N/A  ,1.13m,0.81m,0.30m,N/A,0.02m,18th Sep 06  
Dragon Age II    ,X360,Electronic Arts  ,BioWare Corp.  ,8.0  ,N/A  ,1.12m,0.72m,0.29m,0.01m,0.09m,08th Mar 11  
Arc the Lad    ,PS,Sony Computer Entertainment  ,G-Craft  ,N/A  ,N/A  ,1.11m,N/A,N/A,1.10m,0.01m,30th Jun 95  
Legend of Mana    ,PS,Square  ,SquareSoft  ,7.8  ,N/A  ,1.11m,0.18m,0.13m,0.73m,0.07m,07th Jun 00  
Famicom Jump: Eiyuu Retsuden    ,NES,Bandai  ,TOSE  ,N/A  ,N/A  ,1.10m,N/A,N/A,1.10m,0.00m,15th Feb 89  
The Final Fantasy Legend    ,GB,Square  ,Square  ,6.0  ,N/A  ,1.10m,N/A,N/A,1.10m,0.00m,01st Sep 90  
Tales of Symphonia    ,GC,Namco  ,Namco Tales Studio  ,8.5  ,N/A  ,1.10m,0.54m,0.21m,0.31m,0.04m,14th Jul 04  
Final Fantasy XII: The Zodiac Age    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,1.10m,0.37m,0.41m,0.16m,0.15m,11th Jul 17  
Star Ocean: The Second Story    ,PS,Sony Computer Entertainment  ,tri-Ace  ,8.2  ,N/A  ,1.10m,0.26m,0.10m,0.72m,0.02m,02nd Jun 99  
Untold Legends: Brotherhood of the Blade    ,PSP,Sony Online Entertainment  ,Sony Online Entertainment  ,6.5  ,N/A  ,1.09m,0.54m,0.33m,0.01m,0.22m,22nd Mar 05  
Fantasy Life    ,3DS,Nintendo  ,Level 5/Brownie Brown  ,6.9  ,N/A  ,1.09m,0.28m,0.38m,0.37m,0.06m,24th Oct 14  
Dragon Ball Z: The Legacy of Goku II    ,GBA,Atari  ,Webfoot Technologies  ,7.6  ,N/A  ,1.09m,0.78m,0.29m,N/A,0.02m,17th Jun 03  
Diablo II: Lord of Destruction    ,PC,Blizzard Entertainment  ,Blizzard North  ,N/A  ,N/A  ,1.06m,1.03m,0.03m,N/A,N/A,27th Jun 01  
Arc the Lad II    ,PS,Sony Computer Entertainment  ,ARC Entertainment  ,N/A  ,N/A  ,1.05m,N/A,N/A,0.92m,0.13m,20th Jun 96  
Tales of Destiny    ,PS,Namco  ,Wolfteam  ,6.2  ,N/A  ,1.04m,0.09m,0.06m,0.83m,0.07m,30th Sep 98  
Final Fantasy Type-0 HD    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,1.04m,0.40m,0.33m,0.16m,0.15m,17th Mar 15  
Diablo III: Ultimate Evil Edition    ,XOne,Blizzard Entertainment  ,Blizzard Entertainment  ,N/A  ,N/A  ,1.04m,0.62m,0.32m,N/A,0.09m,19th Aug 14  
The Elder Scrolls III: Morrowind Game of the Year Edition    ,XB,Bethesda Softworks  ,Bethesda Softworks  ,8.3  ,N/A  ,1.03m,0.77m,0.22m,N/A,0.04m,31st Oct 03  
Pokémon Conquest    ,DS,Nintendo  ,Tecmo Koei Games  ,N/A  ,N/A  ,1.02m,0.56m,0.05m,0.37m,0.05m,18th Jun 12  
Octopath Traveler    ,NS,Nintendo  ,Square Enix  ,8.1  ,8.7  ,1.02m,0.49m,0.23m,0.23m,0.07m,13th Jul 18  
Breath of Fire III    ,PS,Capcom  ,Capcom  ,7.6  ,N/A  ,1.00m,0.29m,0.19m,0.46m,0.07m,30th Apr 98  
Dark Souls    ,X360,Namco Bandai  ,From Software  ,9.1  ,N/A  ,0.99m,0.64m,0.27m,N/A,0.09m,04th Oct 11  
Tales of Graces f    ,PS3,Namco Bandai  ,Namco Tales Studio  ,N/A  ,8.0  ,0.99m,0.28m,0.19m,0.45m,0.07m,13th Mar 12  
Dragon Age: Inquisition    ,XOne,Electronic Arts  ,BioWare Edmonton  ,N/A  ,N/A  ,0.99m,0.63m,0.27m,0.00m,0.09m,18th Nov 14  
Suikoden III    ,PS2,Konami  ,KCET  ,8.6  ,N/A  ,0.98m,0.29m,0.23m,0.38m,0.08m,24th Oct 02  
Fallout 3    ,PC,Bethesda Softworks  ,Bethesda Game Studios  ,9.0  ,N/A  ,0.98m,0.02m,0.88m,N/A,0.07m,28th Oct 08  
The Witcher 2: Assassins of Kings    ,PC,Atari  ,CD Projekt Red Studio  ,8.8  ,N/A  ,0.98m,0.27m,0.56m,N/A,0.14m,17th May 11  
South Park: The Stick of Truth    ,PS3,Ubisoft  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.97m,0.44m,0.36m,N/A,0.16m,04th Mar 14  
Romancing SaGa    ,SNES,Square  ,SquareSoft  ,N/A  ,N/A  ,0.97m,N/A,N/A,0.97m,N/A,28th Jan 92  
Dark Cloud 2    ,PS2,Sony Computer Entertainment  ,Level 5  ,8.6  ,N/A  ,0.96m,0.38m,0.25m,0.26m,0.07m,17th Feb 03  
Mass Effect 3    ,PC,Electronic Arts  ,BioWare  ,N/A  ,N/A  ,0.96m,0.40m,0.45m,N/A,0.11m,06th Mar 12  
Phantasy Star Portable    ,PSP,Sega  ,Alfa System  ,7.1  ,9.1  ,0.96m,0.21m,0.06m,0.63m,0.06m,03rd Mar 09  
Dragon Quest Monsters: Terry's Wonderland 3D    ,3DS,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.96m,N/A,N/A,0.96m,N/A,31st May 12  
South Park: The Stick of Truth    ,X360,Ubisoft  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.96m,0.60m,0.27m,N/A,0.09m,04th Mar 14  
Mega Man Star Force Dragon / Leo / Pegasus    ,DS,Capcom  ,Capcom  ,N/A  ,N/A  ,0.95m,0.39m,0.00m,0.53m,0.03m,07th Aug 07  
Wild ARMs    ,PS,Sony Computer Entertainment  ,Media.Vision  ,8.9  ,N/A  ,0.95m,0.26m,0.17m,0.46m,0.06m,30th Apr 97  
White Knight Chronicles: International Edition    ,PS3,Sony Computer Entertainment  ,Level 5  ,6.3  ,7.9  ,0.95m,0.34m,0.16m,0.36m,0.09m,02nd Feb 10  
SaGa Frontier 2    ,PS,Square EA  ,SquareSoft  ,7.4  ,N/A  ,0.94m,0.10m,0.07m,0.71m,0.06m,31st Jan 00  
Kingdom Hearts Re:coded    ,DS,Square Enix  ,High Horse Entertainment  ,6.8  ,N/A  ,0.93m,0.53m,0.09m,0.27m,0.05m,11th Jan 11  
Fallout 76    ,XOne,Bethesda Softworks  ,Bethesda Game Studios  ,5.1  ,N/A  ,0.93m,0.59m,0.26m,N/A,0.09m,14th Nov 18  
Inazuma Eleven 3: Lightning Bolt / Bomb Blast / Team Ogre Attacks!    ,DS,Level 5  ,Level 5  ,N/A  ,N/A  ,0.93m,N/A,N/A,0.93m,N/A,01st Jul 10  
Xenoblade Chronicles    ,Wii,Nintendo  ,Monolith Soft  ,9.3  ,N/A  ,0.92m,0.43m,0.25m,0.16m,0.07m,06th Apr 12  
Blue Dragon    ,X360,Microsoft Game Studios  ,Mistwalker Corporation / Artoon  ,7.7  ,N/A  ,0.92m,0.30m,0.33m,0.21m,0.08m,28th Aug 07  
The Witcher 3: Wild Hunt    ,PC,Warner Bros. Interactive Entertainment  ,CD Projekt Red Studio  ,N/A  ,N/A  ,0.91m,0.29m,0.55m,N/A,0.07m,19th May 15  
The Witcher 2: Assassins of Kings    ,X360,Warner Bros. Interactive  ,CD Projekt Red Studio  ,N/A  ,N/A  ,0.90m,0.48m,0.33m,0.02m,0.08m,17th Apr 12  
Lost Odyssey    ,X360,Microsoft Game Studios  ,Mistwalker Corporation / Feelplus Inc.  ,7.5  ,9.3  ,0.90m,0.45m,0.26m,0.11m,0.08m,12th Feb 08  
Marvel: Ultimate Alliance 2    ,X360,Activision  ,Vicarious Visions  ,7.4  ,N/A  ,0.90m,0.68m,0.15m,N/A,0.08m,15th Sep 09  
Final Fantasy X / X-2 HD Remaster    ,PS4,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.90m,0.34m,0.36m,0.07m,0.14m,12th May 15  
X-Men Legends    ,XB,Activision  ,Raven Software  ,8.2  ,N/A  ,0.90m,0.62m,0.24m,N/A,0.04m,21st Sep 04  
Ni no Kuni II: Revenant Kingdom    ,PS4,Namco Bandai Games  ,Level 5  ,8.7  ,N/A  ,0.89m,0.33m,0.31m,0.12m,0.13m,23rd Mar 18  
Fossil Fighters    ,DS,Nintendo  ,RED Entertainment  ,6.9  ,N/A  ,0.89m,0.83m,N/A,N/A,0.06m,10th Aug 09  
Final Fantasy Tactics Advance    ,GBA,Square Enix  ,SquareSoft  ,8.9  ,N/A  ,0.89m,N/A,N/A,0.89m,N/A,08th Sep 03  
Seiken Densetsu 3    ,SNES,Square  ,SquareSoft  ,N/A  ,N/A  ,0.89m,N/A,N/A,0.89m,0.00m,30th Sep 95  
The Lord of the Rings: War in the North    ,X360,Warner Bros. Interactive  ,Snowblind Studios  ,6.6  ,N/A  ,0.88m,0.55m,0.24m,0.00m,0.08m,01st Nov 11  
Sonic Chronicles: The Dark Brotherhood    ,DS,Sega  ,BioWare Corp.  ,7.3  ,N/A  ,0.88m,0.50m,0.29m,0.01m,0.08m,30th Sep 08  
Phantasy Star Portable 2    ,PSP,Sega  ,Alfa System  ,7.4  ,N/A  ,0.88m,0.08m,0.11m,0.62m,0.06m,14th Sep 10  
Kingdoms of Amalur: Reckoning    ,X360,Electronic Arts  ,38 Studios  ,N/A  ,N/A  ,0.87m,0.55m,0.24m,0.01m,0.07m,07th Feb 12  
Kingdom Hearts Re: Chain of Memories    ,PS2,Square Enix  ,Jupiter Corporation  ,7.2  ,N/A  ,0.87m,0.73m,0.03m,N/A,0.12m,02nd Dec 08  
Vagrant Story    ,PS,Square EA  ,SquareSoft  ,9.3  ,N/A  ,0.87m,0.30m,0.20m,0.30m,0.06m,15th May 00  
Final Fantasy X / X-2 HD Remaster    ,PSV,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.86m,0.16m,0.29m,0.28m,0.13m,18th Mar 14  
Tales of the Abyss    ,3DS,Namco Bandai  ,Namco Tales Studio  ,7.3  ,N/A  ,0.86m,0.45m,0.20m,0.15m,0.06m,14th Feb 12  
Kingdoms of Amalur: Reckoning    ,PS3,Electronic Arts  ,38 Studios  ,N/A  ,N/A  ,0.85m,0.37m,0.29m,0.09m,0.10m,07th Feb 12  
Mario & Luigi: Paper Jam    ,3DS,Nintendo  ,AlphaDream Corporation  ,7.4  ,N/A  ,0.85m,0.20m,0.33m,0.27m,0.04m,22nd Jan 16  
Xenoblade Chronicles X    ,WiiU,Nintendo  ,Monolith Soft  ,8.1  ,N/A  ,0.84m,0.34m,0.29m,0.15m,0.06m,04th Dec 15  
Final Fantasy    ,NES,Nintendo  ,Square  ,8.5  ,N/A  ,0.84m,0.32m,N/A,0.52m,N/A,12th Jul 90  
Rogue Galaxy    ,PS2,Sony Computer Entertainment  ,Level 5  ,8.3  ,7.5  ,0.84m,0.24m,0.16m,0.39m,0.05m,30th Jan 07  
Dragon Age II    ,PS3,Electronic Arts  ,BioWare Corp.  ,7.7  ,N/A  ,0.83m,0.40m,0.26m,0.05m,0.12m,08th Mar 11  
Marvel: Ultimate Alliance    ,PS2,Activision  ,Raven Software  ,8.1  ,N/A  ,0.82m,0.69m,0.03m,N/A,0.11m,24th Oct 06  
The Lord of the Rings: War in the North    ,PS3,Warner Bros. Interactive  ,Snowblind Studios  ,6.5  ,N/A  ,0.82m,0.25m,0.43m,0.01m,0.12m,01st Nov 11  
Shin Megami Tensei: Persona 4    ,PS2,Atlus  ,Atlus  ,9.2  ,N/A  ,0.82m,0.34m,0.04m,0.36m,0.08m,08th Dec 08  
Dragon Quest III    ,GB,Enix  ,TOSE  ,N/A  ,N/A  ,0.81m,N/A,N/A,0.81m,0.00m,16th Jul 01  
Yokai Watch 3: Sukiyaki    ,3DS,Nintendo  ,Level 5  ,N/A  ,N/A  ,0.81m,N/A,N/A,0.81m,N/A,02nd Feb 19  
Tales of Destiny II    ,PS,Namco  ,Telenet Japan / Wolfteam  ,7.5  ,N/A  ,0.81m,0.06m,0.04m,0.66m,0.05m,10th Sep 01  
Valkyrie Profile    ,PS,Enix  ,tri-Ace  ,8.1  ,N/A  ,0.81m,0.07m,0.05m,0.63m,0.05m,29th Aug 00  
Final Fantasy Type-0    ,PSP,Unknown  ,Square Enix  ,N/A  ,N/A  ,0.81m,N/A,N/A,0.81m,N/A,31st Dec 20  
EarthBound    ,SNES,Nintendo  ,Ape Studios / HAL Laboratory  ,N/A  ,N/A  ,0.81m,N/A,N/A,0.81m,N/A,01st Jun 95  
Final Fantasy XI: Wings of the Goddess    ,PS2,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.81m,0.35m,0.27m,0.09m,0.09m,20th Nov 07  
Golden Sun: Dark Dawn    ,DS,Nintendo  ,Camelot Software Planning  ,8.0  ,N/A  ,0.81m,0.53m,0.10m,0.13m,0.05m,29th Nov 10  
Final Fantasy Anthology    ,PS,Square EA  ,SquareSoft  ,8.6  ,N/A  ,0.80m,0.45m,0.30m,N/A,0.05m,30th Sep 99  
Tales of Destiny 2    ,PS2,Namco  ,Telenet Japan / Wolteam  ,N/A  ,N/A  ,0.80m,N/A,N/A,0.80m,N/A,28th Nov 02  
Dragon's Dogma    ,X360,Capcom  ,Capcom  ,N/A  ,N/A  ,0.79m,0.42m,0.24m,0.07m,0.06m,22nd May 12  
Harvest Moon: A Wonderful Life    ,GC,Natsume  ,Marvelous Interactive  ,8.2  ,N/A  ,0.79m,0.61m,0.16m,N/A,0.02m,16th Mar 04  
Dark Souls III    ,XOne,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,0.79m,0.56m,0.15m,N/A,0.08m,12th Apr 16  
Dragon Quest Monsters 2    ,3DS,Square Enix  ,TOSE Software  ,N/A  ,N/A  ,0.79m,N/A,N/A,0.79m,N/A,06th Feb 14  
Star Ocean: The Last Hope    ,X360,Square Enix  ,tri-Ace  ,7.3  ,8.0  ,0.79m,0.32m,0.20m,0.21m,0.06m,24th Feb 09  
Too Human    ,X360,Microsoft Game Studios  ,Silicon Knights  ,6.5  ,N/A  ,0.78m,0.38m,0.30m,0.03m,0.08m,19th Aug 08  
The World Ends With You    ,DS,Square Enix  ,Square Enix  ,8.6  ,N/A  ,0.78m,0.49m,0.04m,0.21m,0.04m,21st Apr 08  
Torneko no Daibouken: Fushigi no Dungeon    ,SNES,ChunSoft  ,ChunSoft  ,N/A  ,N/A  ,0.78m,N/A,N/A,0.78m,N/A,19th Sep 93  
Mass Effect: Andromeda    ,XOne,Electronic Arts  ,BioWare Corp.  ,N/A  ,N/A  ,0.78m,0.50m,0.20m,N/A,0.07m,21st Mar 17  
Dragon Age: Inquisition    ,PC,Electronic Arts  ,BioWare Edmonton  ,N/A  ,N/A  ,0.78m,0.38m,0.33m,N/A,0.07m,18th Nov 14  
Dragon Warrior I&II    ,GB,Enix  ,TOSE  ,N/A  ,N/A  ,0.77m,N/A,N/A,0.77m,N/A,27th Sep 00  
Unlimited Saga    ,PS2,Square Enix  ,SquareSoft  ,4.9  ,N/A  ,0.77m,0.10m,0.08m,0.56m,0.03m,17th Jun 03  
Persona Q: Shadow of the Labyrinth    ,3DS,Atlus  ,Atlus  ,8.3  ,N/A  ,0.76m,0.37m,0.07m,0.27m,0.05m,25th Nov 14  
Final Fantasy II    ,NES,Square  ,Square  ,N/A  ,N/A  ,0.76m,N/A,N/A,0.76m,N/A,17th Dec 88  
Mega Man Battle Network 6: Cybeast Falzar / Gregar    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.76m,0.09m,0.03m,0.62m,0.02m,13th Jun 06  
Final Fantasy Legend III    ,GB,Square  ,SquareSoft  ,7.0  ,N/A  ,0.76m,N/A,N/A,0.76m,N/A,29th Sep 93  
Dark Souls II    ,X360,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,0.75m,0.49m,0.19m,0.01m,0.07m,07th Apr 15  
Fire Emblem Echoes: Shadows of Valentia    ,3DS,Nintendo  ,Intelligent Systems  ,8.3  ,N/A  ,0.75m,0.34m,0.16m,0.21m,0.05m,19th May 17  
Final Fantasy Tactics A2: Grimoire of the Rift    ,DS,Square Enix  ,Square Enix  ,8.1  ,N/A  ,0.75m,0.38m,0.03m,0.30m,0.04m,24th Jun 08  
Spectrobes    ,DS,Disney Interactive Studios  ,Jupiter Corporation  ,6.2  ,N/A  ,0.75m,0.66m,0.03m,N/A,0.06m,06th Mar 07  
Tales of Vesperia    ,X360,Namco Bandai  ,Namco Tales Studio  ,8.1  ,9.2  ,0.74m,0.32m,0.18m,0.19m,0.05m,26th Aug 08  
Resonance of Fate    ,PS3,Sega  ,tri-Ace  ,7.5  ,8.2  ,0.74m,0.20m,0.22m,0.24m,0.08m,16th Mar 10  
Marvel: Ultimate Alliance 2    ,PS3,Activision  ,Vicarious Visions  ,7.8  ,N/A  ,0.74m,0.49m,0.16m,N/A,0.09m,15th Sep 09  
Sword of Mana    ,GBA,Nintendo  ,Brownie Brown  ,N/A  ,N/A  ,0.74m,0.31m,0.11m,0.30m,0.02m,01st Dec 03  
Final Fantasy XIII-2    ,X360,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.73m,0.36m,0.29m,0.02m,0.06m,31st Jan 12  
Star Ocean: The Last Hope International    ,PS3,Square Enix  ,tri-Ace  ,8.1  ,9.5  ,0.73m,0.28m,0.15m,0.22m,0.07m,09th Feb 10  
Deus Ex: Mankind Divided    ,PS4,Square Enix  ,Eidos Montreal  ,N/A  ,N/A  ,0.72m,0.25m,0.34m,0.01m,0.12m,23rd Aug 16  
Tactics Ogre: Let Us Cling Together    ,SNES,Quest  ,Quest Corporation  ,N/A  ,N/A  ,0.71m,N/A,N/A,0.71m,0.00m,06th Oct 95  
Monster Hunter 3 Ultimate    ,WiiU,Capcom  ,Capcom  ,8.7  ,N/A  ,0.71m,0.24m,0.20m,0.22m,0.04m,19th Mar 13  
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors    ,Wii,Square Enix  ,Genius Sonority Inc./Eighting  ,N/A  ,N/A  ,0.71m,0.18m,0.01m,0.50m,0.02m,19th Feb 08  
Two Worlds    ,X360,SouthPeak Interactive  ,Reality Pump  ,N/A  ,N/A  ,0.70m,0.41m,0.22m,N/A,0.07m,23rd Aug 07  
Infinite Undiscovery    ,X360,Square Enix  ,tri-Ace  ,6.8  ,N/A  ,0.70m,0.34m,0.18m,0.12m,0.06m,02nd Sep 08  
RIFT    ,PC,Unknown  ,Trion Worlds  ,8.3  ,N/A  ,0.70m,0.47m,0.16m,N/A,0.08m,01st Mar 11  
Jade Empire    ,XB,Microsoft Game Studios  ,BioWare Corp.  ,9.0  ,N/A  ,0.70m,0.48m,0.19m,N/A,0.03m,12th Apr 05  
Chocobo's Dungeon 2    ,PS,Square EA  ,SquareSoft  ,6.2  ,N/A  ,0.70m,0.04m,0.03m,0.58m,0.05m,30th Nov 99  
Monster Hunter Stories    ,3DS,Capcom  ,Marvelous  ,8.1  ,N/A  ,0.70m,0.14m,0.15m,0.39m,0.03m,08th Sep 17  
Dark Souls II: Scholar of the First Sin    ,PS4,Namco Bandai Games  ,From Software  ,N/A  ,N/A  ,0.69m,0.27m,0.23m,0.09m,0.10m,07th Apr 15  
Baldur's Gate: Dark Alliance II    ,PS2,Interplay  ,Black Isle Studios  ,7.8  ,N/A  ,0.68m,0.34m,0.26m,N/A,0.09m,20th Jan 04  
The Last Remnant    ,X360,Square Enix  ,Square Enix  ,6.5  ,8.0  ,0.68m,0.25m,0.20m,0.18m,0.06m,20th Nov 08  
Rune Factory 4    ,3DS,Xseed Games  ,Neverland Company  ,N/A  ,N/A  ,0.68m,0.40m,0.01m,0.22m,0.05m,01st Oct 13  
Suikoden II    ,PS,Konami  ,Konami  ,8.5  ,N/A  ,0.68m,0.15m,0.10m,0.38m,0.04m,29th Sep 99  
.hack//Mutation Part 2    ,PS2,Bandai  ,CyberConnect2  ,7.5  ,N/A  ,0.68m,0.23m,0.18m,0.20m,0.06m,07th May 03  
The Last Story    ,Wii,Xseed Games  ,Mistwalker Corporation / AQ Interactive  ,N/A  ,N/A  ,0.68m,0.31m,0.13m,0.18m,0.05m,14th Aug 12  
Wild ARMs 2    ,PS,Sony Computer Entertainment  ,Media.Vision  ,6.5  ,N/A  ,0.67m,0.19m,0.13m,0.31m,0.04m,30th Apr 00  
Fossil Fighters: Champions    ,DS,Nintendo  ,RED Entertainment  ,N/A  ,N/A  ,0.67m,0.31m,N/A,0.34m,0.02m,14th Nov 11  
Mass Effect    ,PC,Electronic Arts  ,BioWare / Demiurge Studios  ,9.1  ,N/A  ,0.67m,N/A,0.59m,N/A,0.07m,28th May 08  
Final Fantasy Crystal Chronicles: Ring of Fates    ,DS,Square Enix  ,Square Enix  ,7.7  ,N/A  ,0.66m,0.22m,0.01m,0.42m,0.02m,11th Mar 08  
Darkstone    ,PS,Take-Two Interactive  ,Delphine Software International  ,6.7  ,N/A  ,0.66m,0.37m,0.25m,N/A,0.04m,28th Jan 01  
Dragon Quest Monsters: Caravan Heart    ,GBA,Unknown  ,TOSE  ,N/A  ,N/A  ,0.66m,N/A,N/A,0.64m,0.02m,31st Dec 20  
Legend of Legaia    ,PS,Sony Computer Entertainment  ,Contrail  ,8.1  ,N/A  ,0.66m,0.37m,0.25m,N/A,0.04m,17th Mar 99  
Suikoden IV    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,6.3  ,N/A  ,0.66m,0.17m,0.13m,0.30m,0.05m,11th Jan 05  
Radiata Stories    ,PS2,Square Enix  ,tri-Ace  ,7.7  ,N/A  ,0.65m,0.18m,0.14m,0.29m,0.05m,06th Sep 05  
World of Dragon Warrior - Torneko: The Last Hope    ,PS,Enix  ,ChunSoft  ,N/A  ,N/A  ,0.65m,0.02m,0.01m,0.58m,0.04m,15th Nov 00  
Drakengard    ,PS2,Square Enix  ,Cavia Inc.  ,N/A  ,N/A  ,0.65m,0.19m,0.15m,0.26m,0.05m,02nd Mar 04  
Champions: Return to Arms    ,PS2,Sony Online Entertainment  ,Snowblind Studios  ,7.7  ,N/A  ,0.65m,0.32m,0.25m,N/A,0.08m,07th Feb 05  
