title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Mega Man Anniversary Collection    ,XB,Capcom  ,Atomic Planet Entertainment  ,N/A  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,15th Mar 05  
Castlevania: Legacy of Darkness    ,N64,Konami  ,KCEK  ,N/A  ,N/A  ,0.13m,0.06m,0.02m,0.05m,0.00m,30th Nov 99  
Mega Man IV    ,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,0.13m,N/A,N/A,0.13m,N/A,01st Jan 93  
Ape Escape 3    ,PS2,Sony Computer Entertainment  ,SCE Japan Studio  ,7.8  ,N/A  ,0.13m,0.06m,0.05m,N/A,0.02m,17th Jan 06  
Whiplash    ,PS2,Eidos Interactive  ,Crystal Dynamics  ,N/A  ,N/A  ,0.13m,0.06m,0.05m,N/A,0.02m,18th Nov 03  
Spider-Man: Battle for New York    ,DS,Activision  ,Torus Games  ,N/A  ,N/A  ,0.13m,0.12m,N/A,N/A,0.01m,14th Nov 06  
Walt Disney Pictures Presents: The Wild    ,GBA,Buena Vista  ,Climax Group  ,N/A  ,N/A  ,0.13m,0.09m,0.03m,N/A,0.00m,08th Sep 06  
Ty the Tasmanian Tiger 2: Bush Rescue    ,GBA,Electronic Arts  ,Krome Studios  ,N/A  ,N/A  ,0.13m,0.09m,0.03m,N/A,0.00m,12th Oct 04  
Paw Patrol on a Roll    ,NS,Outright Games  ,Outright Games  ,N/A  ,N/A  ,0.13m,N/A,0.12m,N/A,0.01m,23rd Oct 18  
Portal Runner    ,PS2,3DO  ,3DO  ,6.7  ,N/A  ,0.13m,0.06m,0.05m,N/A,0.02m,10th Sep 01  
Sonic Mania    ,XOne,Sega  ,PagodaWest Games  ,N/A  ,N/A  ,0.13m,0.09m,0.03m,N/A,0.01m,15th Aug 17  
Disney's Winnie the Pooh's Rumbly Tumbly Adventure    ,PS2,Ubisoft  ,Phoenix Games Studio  ,N/A  ,N/A  ,0.13m,0.06m,0.05m,N/A,0.02m,08th Feb 05  
Zapper: One Wicked Cricket!    ,GC,Infogrames  ,Blitz Games  ,6.6  ,N/A  ,0.13m,0.10m,0.03m,N/A,0.00m,06th Nov 02  
SkullMonkeys    ,PS,Electronic Arts  ,"The Neverhood, Inc.  ",N/A  ,N/A  ,0.13m,0.07m,0.05m,N/A,0.01m,31st Jan 98  
Sonic Jam    ,SAT,Sega  ,Sonic Team  ,N/A  ,N/A  ,0.12m,N/A,N/A,0.12m,N/A,31st Jul 97  
Disney's Atlantis: The Lost Empire    ,GBA,THQ  ,3d6 Games  ,6.0  ,N/A  ,0.12m,0.09m,0.03m,N/A,0.00m,19th Sep 01  
Impossible Mission    ,DS,Codemasters  ,System 3 Software  ,N/A  ,N/A  ,0.12m,0.11m,0.00m,N/A,0.01m,15th Nov 07  
Disney's PK: Out of the Shadows    ,PS2,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,0.12m,0.06m,0.05m,N/A,0.02m,01st Nov 02  
Shantae: Half-Genie Hero    ,NS,Xseed Games  ,WayForward Technologies  ,N/A  ,N/A  ,0.12m,0.09m,0.01m,0.01m,0.01m,08th May 18  
Ice Age: Dawn of the Dinosaurs    ,X360,Activision  ,Eurocom Entertainment Software  ,6.7  ,N/A  ,0.12m,0.09m,0.03m,N/A,0.01m,30th Jun 09  
Lemony Snicket's A Series of Unfortunate Events    ,XB,Activision  ,Adrenium Games  ,N/A  ,N/A  ,0.12m,0.09m,0.03m,N/A,0.00m,10th Nov 04  
The Ant Bully    ,GC,Midway Games  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.12m,0.09m,0.02m,N/A,0.00m,24th Jul 06  
Voodoo Vince    ,XB,Microsoft Game Studios  ,Beep Industries  ,N/A  ,N/A  ,0.12m,0.09m,0.03m,N/A,0.00m,23rd Sep 03  
The Smurfs 2    ,X360,Ubisoft  ,Way Forward  ,N/A  ,N/A  ,0.12m,0.03m,0.08m,N/A,0.01m,23rd Jul 13  
Saru! Get You! Million Monkeys    ,PS2,Sony Computer Entertainment  ,SCEI  ,N/A  ,N/A  ,0.12m,N/A,N/A,0.12m,N/A,30th Dec 16  
Shrek: Forever After    ,X360,Activision  ,XPEC Entertainment Inc.  ,N/A  ,N/A  ,0.12m,0.11m,0.00m,N/A,0.01m,18th May 10  
Looney Tunes: Sheep Raider    ,PS,Infogrames  ,Infogrames  ,N/A  ,N/A  ,0.12m,0.07m,0.05m,N/A,0.01m,27th Sep 01  
Earthworm Jim 3D    ,N64,Rockstar Games  ,VIS Entertainment  ,N/A  ,N/A  ,0.12m,0.10m,0.02m,N/A,0.00m,31st Oct 99  
Rocket: Robot on Wheels    ,N64,Ubisoft  ,Sucker Punch  ,8.3  ,N/A  ,0.12m,0.10m,0.02m,N/A,0.00m,17th Nov 99  
Dora the Explorer: Dora Saves the Mermaids    ,PS2,2K Play  ,High Voltage Software  ,N/A  ,N/A  ,0.12m,0.06m,0.05m,N/A,0.02m,11th Feb 08  
Sonic Adventure 2    ,DC,Sega  ,Sonic Team  ,8.9  ,N/A  ,0.12m,N/A,N/A,0.12m,N/A,18th Jun 01  
Space Chimps    ,PS2,Brash Entertainment  ,Red Tribe  ,N/A  ,N/A  ,0.12m,0.06m,0.05m,N/A,0.02m,15th Jul 08  
"Ed, Edd n Eddy: The Mis-Edventures    ",GBA,Midway Games  ,A2M  ,N/A  ,N/A  ,0.12m,0.08m,0.03m,N/A,0.00m,03rd Nov 05  
Akuji the Heartless    ,PS,Eidos Interactive  ,Crystal Dynamics  ,6.7  ,N/A  ,0.12m,0.07m,0.04m,N/A,0.01m,31st Dec 98  
Psychonauts    ,XB,Majesco  ,Double Fine Productions  ,8.8  ,N/A  ,0.12m,0.09m,0.03m,N/A,0.00m,19th Apr 05  
Lost in Shadow    ,Wii,Hudson Soft  ,Hudson Soft  ,6.7  ,N/A  ,0.12m,0.09m,0.00m,0.01m,0.01m,04th Jan 11  
Turok: Evolution    ,GBA,Acclaim Entertainment  ,RFX Interactive  ,N/A  ,N/A  ,0.12m,0.08m,0.03m,N/A,0.00m,26th Aug 02  
Where the Wild Things Are    ,Wii,Warner Bros. Interactive  ,Amaze Entertainment  ,N/A  ,N/A  ,0.12m,0.11m,0.00m,N/A,0.01m,13th Oct 09  
Pac 'n Roll    ,DS,Namco  ,Namco  ,N/A  ,N/A  ,0.11m,0.09m,0.00m,0.02m,0.01m,23rd Aug 05  
Garfield's Fun Fest    ,DS,DSI Games  ,Black Lantern Studios  ,N/A  ,N/A  ,0.11m,0.07m,0.03m,N/A,0.01m,29th Aug 08  
de Blob 2    ,DS,THQ  ,Blue Tongue  ,7.5  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.01m,22nd Feb 11  
Mighty No. 9    ,PS4,Deep Silver  ,Comcept  ,N/A  ,N/A  ,0.11m,0.09m,N/A,N/A,0.02m,21st Jun 16  
Where the Wild Things Are    ,X360,Warner Bros. Interactive  ,Amaze Entertainment  ,N/A  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,13th Oct 09  
Disney's Peter Pan: Return to Never Land    ,GBA,Disney Interactive Studios  ,Crawfish Interactive  ,4.0  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,22nd Feb 02  
The Fairly Odd Parents: Breakin Da Rules    ,XB,THQ  ,Blitz Games  ,N/A  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,03rd Nov 03  
Open Season    ,X360,Ubisoft  ,Ubisoft Montreal  ,5.7  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,19th Sep 06  
Space Chimps    ,X360,Brash Entertainment  ,Red Tribe  ,N/A  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,15th Jul 08  
Pac-Man World 2    ,GBA,Namco  ,Full Fat  ,N/A  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,09th Oct 05  
Chameleon Twist    ,N64,Sunsoft  ,Japan Supply System  ,N/A  ,N/A  ,0.11m,0.09m,0.02m,N/A,0.00m,30th Nov 97  
Tonic Trouble    ,N64,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,0.11m,0.09m,0.02m,N/A,0.00m,31st Aug 99  
Death Jr.: Root of Evil    ,Wii,Eidos Interactive  ,Backbone Entertainment  ,7.3  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,27th May 08  
"Prinny 2: Dawn of Operation Panties, Dood!    ",PSP,NIS America  ,Nippon Ichi Software  ,6.3  ,N/A  ,0.11m,0.06m,N/A,0.03m,0.01m,11th Jan 11  
Prinny: Can I Really Be the Hero?    ,PSP,NIS America  ,Nippon Ichi Software  ,7.2  ,N/A  ,0.11m,0.04m,0.01m,0.05m,0.01m,17th Feb 09  
Patapon 2    ,PSP,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,8.2  ,N/A  ,0.11m,N/A,0.03m,0.06m,0.01m,05th May 09  
Ty the Tasmanian Tiger 2: Bush Rescue    ,XB,Electronic Arts  ,Krome Studios  ,6.9  ,N/A  ,0.11m,0.08m,0.02m,N/A,0.00m,12th Oct 04  
Lady Sia    ,GBA,TDK Mediactive  ,RFX Interactive  ,N/A  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,15th Oct 01  
Sonic Generations    ,PC,Sega  ,Sega  ,8.3  ,N/A  ,0.11m,0.02m,0.07m,N/A,0.02m,03rd Nov 11  
Frogger: Helmet Chaos    ,PSP,Konami  ,Konami Computer Entertainment Hawaii  ,7.0  ,N/A  ,0.11m,0.10m,0.00m,N/A,0.01m,29th Sep 05  
Where the Wild Things Are    ,PS3,Warner Bros. Interactive  ,Amaze Entertainment  ,N/A  ,N/A  ,0.11m,0.09m,0.01m,N/A,0.01m,13th Oct 09  
HOP    ,DS,505 Games  ,505 Games  ,N/A  ,N/A  ,0.11m,0.09m,0.01m,N/A,0.01m,29th Mar 11  
Pac-Man and the Ghostly Adventures 2    ,PS3,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.11m,0.06m,0.03m,N/A,0.02m,14th Oct 14  
Mega Man Zero 4    ,GBA,Capcom  ,Inti Creates  ,N/A  ,N/A  ,0.11m,0.08m,0.03m,N/A,0.00m,04th Oct 05  
Mega Man Legacy Collection    ,PS4,Capcom  ,Digital Eclipse Software  ,N/A  ,N/A  ,0.11m,0.09m,N/A,N/A,0.02m,23rd Feb 16  
Pac-Man and the Ghostly Adventures 2    ,X360,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,14th Oct 14  
Vexx    ,XB,Acclaim Entertainment  ,Acclaim Studios Austin  ,6.8  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,10th Feb 03  
Frogger: Ancient Shadow    ,PS2,Konami  ,Hudson Soft  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,27th Sep 05  
Despicable Me: The Game    ,PS2,D3 Publisher  ,Monkey Bar Games  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,06th Jul 10  
WireWay    ,DS,Konami  ,Konami  ,N/A  ,N/A  ,0.10m,0.10m,N/A,N/A,0.01m,03rd Nov 09  
Flushed Away    ,DS,D3 Publisher  ,Art  ,N/A  ,N/A  ,0.10m,0.09m,0.00m,N/A,0.01m,24th Oct 06  
The Ant Bully    ,PS2,Midway Games  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,24th Jul 06  
Disney's The Haunted Mansion    ,GC,TDK Mediactive  ,High Voltage Software  ,N/A  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,14th Oct 03  
The Smurfs 2    ,Wii,Ubisoft  ,Way Forward  ,N/A  ,N/A  ,0.10m,N/A,0.10m,N/A,0.01m,23rd Jul 13  
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.    ,PS2,Global Star Software  ,High Voltage Software  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,11th Oct 05  
Disney's Donald Duck: Goin' Quackers    ,N64,Ubisoft  ,Disney Interactive Studios  ,N/A  ,N/A  ,0.10m,0.08m,0.02m,N/A,0.00m,20th Dec 00  
Disney's The Jungle Book    ,GBA,Ubisoft  ,Visual Impact  ,5.0  ,N/A  ,0.10m,0.07m,0.03m,N/A,0.00m,11th Feb 03  
Shovel Knight    ,WiiU,Yacht Club Games  ,Yacht Club Games  ,9.0  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,26th Jun 14  
Over the Hedge    ,XB,Activision  ,Edge of Reality  ,6.6  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.00m,09th May 06  
Cubic Ninja    ,3DS,Ubisoft  ,AQ Interactive  ,5.5  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,14th Jun 11  
Piglet's Big Game    ,PS2,Gotham Games  ,Doki Denki  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,19th Mar 03  
The Smurfs 2    ,WiiU,Ubisoft  ,Way Forward  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,23rd Jul 13  
Famicom Mini: Mappy    ,GBA,Nintendo  ,Namco  ,N/A  ,N/A  ,0.10m,N/A,N/A,0.09m,0.00m,14th Feb 04  
Ice Age 2: The Meltdown    ,XB,Vivendi Games  ,Eurocom Entertainment Software  ,6.8  ,N/A  ,0.10m,0.07m,0.02m,N/A,0.00m,14th Mar 06  
Shantae and the Pirate's Curse    ,3DS,WayForward Technologies  ,WayForward Technologies  ,7.7  ,N/A  ,0.10m,0.05m,N/A,0.04m,0.01m,18th Oct 16  
PAC-MAN and the Ghostly Adventures    ,3DS,Namco Bandai Games  ,Inti Creates  ,N/A  ,N/A  ,0.10m,0.05m,0.04m,N/A,0.01m,05th Nov 13  
Squinkies 2: Adventure Mall Surprize!    ,DS,Activision  ,Activision  ,N/A  ,N/A  ,0.10m,0.09m,N/A,N/A,0.01m,25th Oct 11  
Castlevania Double Pack    ,GBA,Konami  ,KCET  ,9.0  ,N/A  ,0.10m,0.07m,0.03m,N/A,0.00m,11th Jan 06  
Yooka-Laylee    ,XOne,Sold Out  ,Playtonic Games  ,N/A  ,9.3  ,0.10m,0.05m,0.04m,N/A,0.01m,11th Apr 17  
Pac-Man World 3    ,GC,Namco  ,Blitz Games  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,17th Nov 05  
Galactic Taz Ball    ,DS,Warner Bros. Interactive  ,WayForward Technologies  ,N/A  ,N/A  ,0.09m,0.09m,0.00m,N/A,0.01m,10th Aug 10  
The Smurfs 2    ,PS3,Ubisoft  ,Way Forward  ,N/A  ,N/A  ,0.09m,0.02m,0.06m,N/A,0.01m,23rd Jul 13  
Scaler    ,PS2,Global Star Software  ,Artificial Mind & Movement  ,N/A  ,N/A  ,0.09m,0.05m,0.04m,N/A,0.01m,21st Oct 04  
Psychonauts    ,PS2,Majesco  ,Double Fine Productions  ,8.6  ,N/A  ,0.09m,0.05m,0.04m,N/A,0.01m,21st Jun 05  
The Revenge of Shinobi    ,GBA,THQ  ,3d6 Games  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,19th Nov 02  
I-Ninja    ,GC,Namco  ,Argonaut Games  ,7.2  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,04th Dec 03  
Dragon Tales: Dragon Seek    ,PS,NewKidCo  ,Zed Two Limited  ,N/A  ,N/A  ,0.09m,0.05m,0.03m,N/A,0.01m,29th Nov 00  
Tak: The Great Juju Challenge    ,DS,THQ  ,Avalanche Software  ,N/A  ,N/A  ,0.09m,0.09m,N/A,N/A,0.01m,19th Sep 05  
Disney's The Haunted Mansion    ,XB,TDK Mediactive  ,High Voltage Software  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,14th Oct 03  
Doraemon: Nobita to Midori no Kyojinden DS    ,DS,Sega  ,Inti Creates  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,N/A,06th Mar 08  
Castlevania Dracula X    ,SNES,Konami  ,Konami  ,N/A  ,N/A  ,0.09m,0.03m,0.01m,0.05m,N/A,01st Sep 95  
2-in-1 Game Pack: Spider-Man & Spider-Man 2    ,GBA,Activision  ,Digital Eclipse  ,N/A  ,N/A  ,0.09m,0.06m,0.02m,N/A,0.00m,01st Aug 05  
Scooby-Doo! Unmasked    ,DS,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.09m,0.07m,0.01m,N/A,0.01m,18th Oct 05  
Space Chimps    ,Wii,Brash Entertainment  ,Red Tribe  ,N/A  ,N/A  ,0.09m,0.08m,0.00m,N/A,0.01m,15th Jul 08  
Clockwork Knight    ,SAT,Sega  ,Sega-AM7  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.09m,0.00m,11th May 95  
Ratchet & Clank Future: Quest for Booty    ,PSN,Sony Computer Entertainment  ,Insomniac Games  ,7.7  ,8.7  ,0.09m,0.01m,0.06m,N/A,0.02m,21st Aug 08  
El Tigre: The Adventures of Manny Rivera    ,DS,THQ  ,Blue Tongue Entertainment  ,N/A  ,N/A  ,0.09m,0.08m,N/A,N/A,0.01m,29th Oct 07  
The Ant Bully    ,Wii,Midway Games  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.09m,0.08m,0.00m,N/A,0.01m,05th Dec 06  
Jimmy Neutron: Boy Genius    ,GC,THQ  ,Big Sky Software  ,N/A  ,N/A  ,0.09m,0.07m,0.02m,N/A,0.00m,17th Dec 02  
Famicom Mini: Makaimura    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.09m,N/A,N/A,0.08m,0.00m,21st May 04  
Famicom Mini: Mario Bros.    ,GBA,Nintendo  ,Nintendo EAD  ,N/A  ,N/A  ,0.08m,N/A,N/A,0.08m,0.00m,21st May 04  
Shantae: Half-Genie Hero    ,PS4,Xseed Games  ,Way Forward Technologies  ,N/A  ,N/A  ,0.08m,0.06m,N/A,0.01m,0.01m,20th Dec 16  
Disney's Donald Duck: Goin' Quackers    ,PS2,Ubisoft  ,Disney Interactive Studios  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,13th Dec 00  
PAC-MAN and the Ghostly Adventures    ,PS3,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.08m,0.03m,0.04m,N/A,0.01m,29th Oct 13  
Death Jr. and the Science Fair of Doom    ,DS,Konami  ,Foundation 9 Entertainment  ,N/A  ,N/A  ,0.08m,0.08m,N/A,N/A,0.01m,22nd May 07  
Strider 2    ,PS,Capcom  ,Capcom  ,N/A  ,N/A  ,0.08m,0.05m,0.03m,N/A,0.01m,29th Jul 00  
Iron Man / X-O Manowar in Heavy Metal    ,PS,Acclaim Entertainment  ,"Realtime Associates, Inc.  ",N/A  ,N/A  ,0.08m,0.05m,0.03m,N/A,0.01m,31st Oct 96  
Pinobee: Wings of Adventure    ,GBA,Activision  ,Artoon  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,30th May 01  
Mirror's Edge Catalyst    ,PC,Electronic Arts  ,EA DICE  ,N/A  ,N/A  ,0.08m,0.01m,0.06m,N/A,0.01m,07th Jun 16  
Super Monkey Ball Adventure    ,PSP,Sega  ,Traveller's Tales  ,N/A  ,N/A  ,0.08m,0.05m,0.02m,N/A,0.01m,29th Aug 06  
Ice Age 2: The Meltdown    ,Wii,Vivendi Games  ,Eurocom Entertainment Software  ,6.5  ,N/A  ,0.08m,0.06m,0.01m,N/A,0.01m,06th Dec 06  
PAC-MAN and the Ghostly Adventures    ,X360,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,29th Oct 13  
Pac-Man and the Ghostly Adventures 2    ,3DS,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.08m,0.03m,0.05m,N/A,0.01m,14th Oct 14  
Taz Wanted    ,GC,Atari  ,Blitz Games  ,5.7  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,10th Oct 02  
Ultimate Ghosts 'n Goblins    ,PSP,Capcom  ,Capcom  ,7.3  ,N/A  ,0.08m,0.07m,0.00m,N/A,0.01m,29th Aug 06  
Skeleton Warriors    ,PS,Playmates  ,Neversoft Entertainment  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,22nd May 96  
Frogger Beyond    ,XB,Konami  ,Konami  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,11th Dec 02  
Stuart Little 3: Big Photo Adventure    ,PS2,Sega  ,Magenta Software  ,N/A  ,N/A  ,0.08m,0.04m,0.03m,N/A,0.01m,14th Nov 05  
Pitfall: The Lost Expedition    ,GC,Activision  ,Edge of Reality  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,18th Feb 04  
Codename: Kids Next Door: Operation S.O.D.A.    ,GBA,Global Star Software  ,Vicarious Visions  ,N/A  ,N/A  ,0.08m,0.05m,0.02m,N/A,0.00m,02nd Nov 04  
Scooby-Doo! Unmasked    ,XB,THQ  ,Artificial Mind and Movement  ,N/A  ,N/A  ,0.08m,0.06m,0.02m,N/A,0.00m,12th Sep 05  
Pac-Man World 3    ,PSP,Namco  ,Blitz Games  ,N/A  ,N/A  ,0.07m,0.07m,0.00m,N/A,0.01m,06th Dec 05  
Futurama    ,PS2,VU Games  ,Unique Development Studios Sweden  ,N/A  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.01m,14th Aug 03  
Famicom Mini: Hikari Shinwa: Palutena no Kagami    ,GBA,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,0.00m,10th Aug 04  
Rayman 3: Hoodlum Havoc    ,XB,Ubisoft  ,Ubisoft  ,7.3  ,N/A  ,0.07m,0.06m,0.02m,N/A,0.00m,18th Mar 03  
Super Ghouls 'n Ghosts    ,GBA,Capcom  ,Capcom  ,N/A  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,23rd Sep 02  
Mega Man Xtreme    ,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,11th Jan 01  
Open Season    ,PSP,Ubisoft  ,Ubisoft Montreal  ,6.7  ,N/A  ,0.07m,0.07m,0.00m,N/A,0.01m,19th Sep 06  
Mega Man Xtreme 2    ,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,30th Oct 01  
I-Ninja    ,XB,Namco  ,Argonaut Games  ,7.8  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,04th Dec 03  
Rayman Origins    ,PC,Ubisoft  ,UBIart Montpellier  ,N/A  ,N/A  ,0.07m,0.00m,0.06m,N/A,0.01m,29th Mar 12  
Spot Goes to Hollywood    ,PS,Virgin Interactive  ,Eurocom Entertainment Software  ,4.4  ,N/A  ,0.07m,0.04m,0.03m,N/A,0.00m,30th Nov 96  
Tak: The Great Juju Challenge    ,XB,THQ  ,Avalanche Software  ,N/A  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,19th Sep 05  
Disney's Donald Duck Advance    ,GBA,Ubisoft  ,Ubisoft  ,6.5  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,15th Nov 01  
Poi    ,NS,Polykid  ,Polykid  ,5.0  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.01m,01st Feb 17  
Shin Chan Contra ¡Los Plastas!    ,DS,505 Games  ,Inti Creates  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,03rd Dec 09  
DuckTales: Remastered    ,WiiU,Capcom  ,WayForward  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,12th Nov 13  
Taz Wanted    ,XB,Atari  ,Blitz Games  ,5.8  ,N/A  ,0.07m,0.05m,0.02m,N/A,0.00m,18th Sep 02  
Wallace & Gromit in Project Zoo    ,GC,BAM! Entertainment  ,Frontier Developments  ,6.6  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.00m,14th Oct 03  
Rayman 3: Hoodlum Havoc    ,GC,Ubisoft  ,Ubisoft  ,7.4  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.00m,02nd Mar 03  
Paw Patrol on a Roll    ,PS4,Outright Games  ,Outright Games  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.01m,23rd Oct 18  
Open Season    ,Wii,Ubisoft  ,Ubisoft Montreal  ,5.0  ,N/A  ,0.07m,0.06m,0.00m,N/A,0.01m,30th Nov 06  
Disney's Winnie the Pooh's Rumbly Tumbly Adventure    ,GC,Ubisoft  ,Phoenix Games Studio  ,N/A  ,N/A  ,0.07m,0.05m,0.01m,N/A,0.00m,08th Feb 05  
"Horrid Henry: The Good, The Bad and The Bugly    ",3DS,Asylum Entertainment  ,Asylum Entertainment  ,N/A  ,N/A  ,0.07m,N/A,0.06m,N/A,0.01m,25th Nov 11  
Anubis II    ,Wii,UFO Interactive  ,Data Design Interactive  ,1.5  ,N/A  ,0.07m,0.06m,0.00m,N/A,0.01m,18th Sep 07  
Mega Man X4    ,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,0.07m,N/A,N/A,0.07m,N/A,31st Jul 97  
N+    ,DS,Atari  ,SilverBirch Studios  ,N/A  ,N/A  ,0.07m,0.06m,N/A,N/A,0.00m,26th Aug 08  
Pac-Man and the Ghostly Adventures 2    ,WiiU,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,0.07m,0.04m,0.02m,N/A,0.01m,14th Oct 14  
Sly 2: Band of Thieves    ,PSN,Sony Computer Entertainment  ,Sucker Punch Productions  ,N/A  ,N/A  ,0.07m,N/A,0.05m,N/A,0.02m,29th Nov 11  
Pandemonium 2    ,PS,Midway Games  ,Toys for Bob  ,N/A  ,N/A  ,0.07m,0.04m,0.02m,N/A,0.00m,30th Sep 97  
Scribblenauts: Showdown    ,NS,Warner Bros. Interactive  ,Shiver Games  ,N/A  ,N/A  ,0.07m,0.03m,0.03m,N/A,0.01m,06th Mar 18  
The Tale of Despereaux    ,DS,Brash Entertainment  ,Amaze Entertainment  ,N/A  ,N/A  ,0.07m,0.06m,0.00m,N/A,0.00m,02nd Dec 08  
Moshi Monsters: Katsuma Unleashed    ,3DS,Activision  ,"Black Lantern Studios, Inc.  ",N/A  ,N/A  ,0.06m,0.03m,0.03m,N/A,0.01m,05th Nov 13  
Bionicle    ,XB,Electronic Arts  ,Argonaut Games  ,N/A  ,N/A  ,0.06m,0.05m,0.01m,N/A,0.00m,20th Oct 03  
Frogger: Helmet Chaos    ,DS,Konami  ,Konami Computer Entertainment Hawaii  ,N/A  ,N/A  ,0.06m,0.06m,0.00m,N/A,0.00m,27th Sep 05  
Monster Tale    ,DS,Majesco  ,DreamRift  ,7.7  ,N/A  ,0.06m,0.06m,N/A,N/A,0.00m,22nd Mar 11  
Rayman: Hoodlum's Revenge    ,GBA,Ubisoft  ,Ubisoft  ,6.2  ,N/A  ,0.06m,0.05m,0.02m,N/A,0.00m,15th Mar 05  
Tokobot    ,PSP,Tecmo  ,Tecmo  ,N/A  ,N/A  ,0.06m,0.06m,0.00m,N/A,0.00m,05th Dec 05  
Johnny Test    ,DS,505 Games  ,Sarbakan  ,N/A  ,N/A  ,0.06m,0.06m,0.00m,N/A,0.00m,29th Mar 11  
Mega Man 11    ,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,0.06m,0.06m,N/A,N/A,0.01m,02nd Oct 18  
LEGO Bionicle    ,GBA,LEGO Media  ,Saffire Corporation  ,6.4  ,N/A  ,0.06m,0.04m,0.02m,N/A,0.00m,03rd Oct 01  
