title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Onimusha 3: Demon Siege    ,PS2,Capcom  ,Capcom  ,1.45m,0.37m,0.47m,0.54m,0.07m,27th Apr 04  
Resident Evil Outbreak    ,PS2,Capcom  ,Capcom Production Studio 1  ,1.45m,0.54m,0.35m,0.46m,0.10m,31st Mar 04  
Assassin's Creed Syndicate    ,XOne,Ubisoft  ,Ubisoft Quebec  ,1.44m,0.71m,0.61m,N/A,0.12m,23rd Oct 15  
Star Wars: The Force Unleashed II    ,X360,LucasArts  ,LucasArts  ,1.44m,0.95m,0.37m,N/A,0.12m,26th Oct 10  
Frogger 2: Swampy's Revenge    ,PS,Hasbro Interactive  ,Blitz Games  ,1.43m,0.80m,0.54m,N/A,0.09m,10th Oct 00  
Middle-Earth: Shadow of Mordor    ,XOne,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,1.42m,0.77m,0.52m,0.01m,0.12m,30th Sep 14  
Resident Evil    ,GC,Capcom  ,Capcom  ,1.42m,0.63m,0.38m,0.35m,0.05m,30th Apr 02  
Yu-Gi-Oh! The Duelists of the Roses    ,PS2,Konami  ,Konami  ,1.41m,1.07m,0.35m,N/A,N/A,16th Feb 03  
LEGO Star Wars: The Video Game    ,GC,Eidos Interactive  ,Traveller's Tales  ,1.41m,1.09m,0.28m,N/A,0.04m,25th Oct 05  
LEGO Star Wars II: The Original Trilogy    ,PSP,LucasArts  ,Traveller's Tales  ,1.41m,0.58m,0.51m,N/A,0.32m,12th Sep 06  
The Lion King    ,GEN,Virgin Interactive  ,Westwood Studios  ,1.41m,0.97m,0.37m,0.03m,0.05m,08th Dec 94  
Spider-Man: The Movie    ,XB,Activision  ,Treyarch  ,1.40m,1.07m,0.28m,N/A,0.05m,15th Apr 02  
Toy Story 3: The Video Game    ,Wii,Disney Interactive Studios  ,Avalanche Software  ,1.39m,0.63m,0.62m,N/A,0.14m,15th Jun 10  
Teenage Mutant Ninja Turtles III: The Manhattan Project    ,NES,Konami  ,Konami  ,1.39m,1.05m,0.17m,0.15m,0.02m,01st Feb 92  
Dynasty Warriors 5    ,PS2,KOEI  ,Omega Force  ,1.39m,0.24m,0.18m,0.91m,0.06m,29th Mar 05  
Hannah Montana: Spotlight World Tour    ,Wii,Disney Interactive Studios  ,Avalanche Software  ,1.39m,0.87m,0.38m,N/A,0.13m,06th Nov 07  
Bakugan: Battle Brawlers    ,DS,Activision  ,MTO  ,1.38m,1.26m,0.02m,N/A,0.10m,20th Oct 09  
True Crime: Streets of LA    ,XB,Activision  ,Luxoflux  ,1.38m,0.96m,0.37m,N/A,0.05m,03rd Nov 03  
Dead Rising 2    ,PS3,Capcom  ,Blue Castle Games  ,1.37m,0.43m,0.57m,0.15m,0.22m,28th Sep 10  
Metroid: Other M    ,Wii,Nintendo  ,Nintendo SPD Production Group 1/Team Ninja  ,1.36m,0.85m,0.28m,0.13m,0.10m,31st Aug 10  
Samurai Warriors    ,PS2,KOEI  ,Omega Force  ,1.35m,0.22m,0.05m,1.06m,0.02m,06th May 04  
Watch Dogs 2    ,XOne,Ubisoft  ,Ubisoft  ,1.35m,0.71m,0.53m,N/A,0.12m,15th Nov 16  
Devil May Cry 4    ,X360,Capcom  ,Capcom  ,1.34m,0.79m,0.34m,0.08m,0.13m,05th Feb 08  
Grand Theft Auto V    ,PC,Rockstar Games  ,Rockstar North  ,1.33m,0.48m,0.76m,N/A,0.10m,14th Apr 15  
Saints Row IV    ,PS3,Deep Silver  ,Volition Inc.  ,1.33m,0.58m,0.45m,0.09m,0.21m,20th Aug 13  
Alan Wake    ,X360,Microsoft Game Studios  ,Remedy Entertainment  ,1.33m,0.66m,0.50m,0.05m,0.12m,18th May 10  
Kirby: Planet Robobot    ,3DS,Nintendo  ,HAL Laboratory  ,1.32m,0.41m,0.22m,0.64m,0.06m,10th Jun 16  
Fighting Force    ,PS,Eidos Interactive  ,Core Design Ltd.  ,1.32m,0.73m,0.50m,N/A,0.09m,31st Oct 97  
[Prototype]    ,X360,Activision  ,Radical Entertainment  ,1.31m,0.84m,0.35m,N/A,0.12m,09th Jun 09  
Assassin's Creed: Rogue    ,PS3,Ubisoft  ,Ubisoft Sofia  ,1.30m,0.46m,0.57m,0.07m,0.20m,11th Nov 14  
Resident Evil Zero    ,GC,Capcom  ,Capcom Production Studio 3 / Flagship  ,1.29m,0.54m,0.27m,0.45m,0.04m,12th Nov 02  
Kid Icarus: Uprising    ,3DS,Nintendo  ,Project Sora  ,1.28m,0.48m,0.36m,0.37m,0.07m,23rd Mar 12  
Army Men 3D    ,PS,3DO  ,3DO  ,1.28m,1.10m,0.14m,N/A,0.04m,28th Feb 99  
Manhunt    ,PS2,Rockstar Games  ,Rockstar North  ,1.28m,0.63m,0.49m,N/A,0.16m,18th Nov 03  
Silent Hill 2    ,PS2,Konami  ,KCET  ,1.28m,0.62m,0.49m,N/A,0.16m,24th Sep 01  
Jet Li: Rise to Honor    ,PS2,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,1.27m,0.62m,0.48m,N/A,0.16m,17th Feb 04  
LEGO Harry Potter: Years 5-7    ,Wii,Warner Bros. Interactive  ,Traveller's Tales  ,1.26m,0.70m,0.44m,N/A,0.12m,11th Nov 11  
Hyrule Warriors    ,WiiU,Nintendo  ,Omega Force  ,1.26m,0.59m,0.44m,0.13m,0.10m,26th Sep 14  
Assassin's Creed: Bloodlines    ,PSP,Ubisoft  ,Griptonite Studio  ,1.26m,0.43m,0.50m,0.05m,0.28m,17th Nov 09  
Star Wars: The Force Unleashed    ,PS2,LucasArts  ,Krome Studios  ,1.25m,0.49m,0.00m,0.01m,0.75m,16th Sep 08  
Combat    ,2600,Atari  ,Atari  ,1.25m,1.17m,0.07m,N/A,0.01m,01st Jan 77  
Lara Croft Tomb Raider: The Angel of Darkness    ,PS2,Eidos Interactive  ,Core Design Ltd.  ,1.25m,0.61m,0.48m,N/A,0.16m,20th Jun 03  
Tom Clancy's Splinter Cell: Pandora Tomorrow    ,PS2,Ubisoft  ,Ubisoft Shanghai  ,1.25m,0.52m,0.56m,N/A,0.17m,16th Jun 04  
LEGO City Undercover    ,WiiU,Nintendo  ,TT Fusion  ,1.24m,0.50m,0.52m,0.13m,0.09m,18th Mar 13  
[Prototype]    ,PS3,Activision  ,Radical Entertainment  ,1.24m,0.65m,0.41m,N/A,0.18m,09th Jun 09  
Star Wars Episode III: Revenge of the Sith    ,XB,LucasArts  ,The Collective  ,1.24m,0.82m,0.38m,N/A,0.04m,04th May 05  
Transformers: Autobots / Decepticons    ,DS,Activision  ,Vicarious Visions  ,1.24m,1.12m,0.03m,N/A,0.09m,19th Jun 07  
Ninja Gaiden    ,XB,Tecmo  ,Team Ninja  ,1.23m,0.92m,0.20m,0.07m,0.04m,02nd Mar 04  
Ben 10: Protector of Earth    ,Wii,D3 Publisher  ,High Voltage Software  ,1.23m,0.54m,0.55m,N/A,0.13m,30th Oct 07  
Bayonetta    ,PS3,Sega  ,PlatinumGames  ,1.21m,0.44m,0.40m,0.21m,0.16m,05th Jan 10  
Dino Crisis 2    ,PS,Capcom  ,Capcom Production Studio 4  ,1.21m,0.34m,0.49m,0.28m,0.10m,29th Sep 00  
Star Wars Episode 1: Jedi Power Battles    ,PS,LucasArts  ,LucasArts  ,1.21m,0.66m,0.48m,0.01m,0.06m,31st Mar 00  
The Lord of the Rings: The Fellowship of the Ring    ,PS2,Black Label Games  ,Surreal Software  ,1.20m,0.59m,0.46m,N/A,0.15m,16th Oct 02  
Mad Max (2013)    ,PS4,Warner Bros. Interactive Entertainment  ,Avalanche Studios  ,1.20m,0.38m,0.59m,0.05m,0.19m,01st Sep 15  
Enter the Matrix    ,XB,Atari  ,Shiny Entertainment  ,1.20m,0.72m,0.43m,0.01m,0.04m,14th May 03  
SpongeBob SquarePants: Revenge of the Flying Dutchman    ,GBA,THQ  ,Vicarious Visions  ,1.19m,0.92m,0.23m,N/A,0.04m,10th Sep 02  
Metal Gear Solid: Portable Ops    ,PSP,Konami  ,Kojima Productions  ,1.19m,0.38m,0.35m,0.38m,0.09m,05th Dec 06  
Hitman 2: Silent Assassin    ,XB,Eidos Interactive  ,IO Interactive  ,1.19m,0.76m,0.38m,N/A,0.05m,30th Sep 02  
Spider-Man: The Movie    ,GC,Activision  ,Treyarch  ,1.19m,0.86m,0.27m,0.01m,0.04m,15th Apr 02  
LEGO Dimensions    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.18m,0.48m,0.50m,N/A,0.20m,27th Sep 15  
LEGO Star Wars III: The Clone Wars    ,PS3,LucasArts  ,Traveller's Tales  ,1.18m,0.52m,0.47m,N/A,0.19m,22nd Mar 11  
LEGO Jurassic World    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.18m,0.41m,0.56m,0.02m,0.19m,12th Jun 15  
Red Dead Redemption: Undead Nightmare    ,PS3,Rockstar Games  ,Rockstar San Diego  ,1.18m,0.47m,0.45m,0.06m,0.19m,23rd Nov 10  
One Piece Pirate Warriors    ,PS3,Namco Bandai Games  ,Omega Force  ,1.17m,0.01m,0.24m,0.86m,0.06m,25th Sep 12  
Mission: Impossible    ,N64,Ocean  ,Infogrames  ,1.17m,0.74m,0.38m,0.02m,0.03m,18th Jul 98  
Sunset Overdrive    ,XOne,Microsoft Studios  ,Insomniac Games  ,1.16m,0.64m,0.42m,0.00m,0.10m,28th Oct 14  
LEGO Star Wars: The Video Game    ,XB,Eidos Interactive  ,Traveller's Tales  ,1.16m,0.83m,0.28m,N/A,0.05m,05th Apr 05  
Gauntlet: Dark Legacy    ,PS2,Midway Games  ,Midway Games West  ,1.15m,0.56m,0.44m,N/A,0.15m,01st May 01  
Kaboom!    ,2600,Activision  ,Activision  ,1.15m,1.07m,0.07m,N/A,0.01m,01st Jan 81  
Doraemon    ,NES,Hudson Soft  ,Hudson Soft  ,1.15m,N/A,N/A,1.15m,0.00m,12th Dec 86  
Middle-Earth: Shadow of War    ,XOne,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,1.15m,0.75m,0.29m,N/A,0.11m,10th Oct 17  
Pokémon Rumble Blast    ,3DS,Nintendo  ,Ambrella  ,1.15m,0.47m,0.26m,0.35m,0.07m,24th Oct 11  
Lego Marvel Super Heroes    ,XOne,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.15m,0.61m,0.44m,N/A,0.10m,22nd Nov 13  
Ninja Gaiden Sigma    ,PS3,Tecmo  ,Team Ninja  ,1.15m,0.57m,0.32m,0.09m,0.16m,03rd Jul 07  
LEGO Star Wars III: The Clone Wars    ,3DS,LucasArts  ,Traveller's Tales  ,1.14m,0.61m,0.44m,N/A,0.09m,27th Mar 11  
Action Bass    ,PS,Take-Two Interactive  ,Unknown  ,1.14m,0.64m,0.43m,N/A,0.07m,14th Jul 00  
Tenchu: Wrath of Heaven    ,PS2,Activision  ,K2 LLC  ,1.14m,0.44m,0.34m,0.25m,0.11m,03rd Mar 03  
Commando    ,NES,Capcom  ,Capcom  ,1.14m,0.71m,0.16m,0.25m,0.03m,01st Nov 86  
Resident Evil - Code: Veronica    ,DC,Capcom  ,Capcom  ,1.14m,0.41m,0.23m,0.47m,0.03m,29th Feb 00  
The Lord of the Rings: The Return of the King    ,XB,Electronic Arts  ,"Hypnos Entertainment, Inc.  ",1.14m,0.71m,0.38m,N/A,0.05m,05th Nov 03  
LEGO Star Wars: The Video Game    ,GBA,Eidos Interactive  ,Amaze Entertainment  ,1.14m,0.82m,0.30m,N/A,0.02m,29th Mar 05  
Spider-Man 2    ,XB,Activision  ,Treyarch  ,1.12m,0.82m,0.26m,N/A,0.04m,28th Jun 04  
Transformers: The Game    ,PS2,Activision  ,Traveller's Tales  ,1.11m,0.63m,0.37m,0.00m,0.11m,26th Jun 07  
LEGO Marvel Super Heroes 2    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.11m,0.33m,0.60m,0.00m,0.18m,14th Nov 17  
Castlevania: Lords of Shadow    ,PS3,Konami  ,Mercury Steam  ,1.11m,0.50m,0.37m,0.10m,0.15m,05th Oct 10  
Tom Clancy's Splinter Cell: Chaos Theory    ,XB,Ubisoft  ,Ubisoft Montreal  ,1.11m,0.68m,0.38m,N/A,0.05m,28th Mar 05  
Red Dead Redemption: Undead Nightmare    ,X360,Rockstar Games  ,Rockstar San Diego  ,1.11m,0.61m,0.38m,0.02m,0.10m,23rd Nov 10  
Metal Gear Solid HD Collection    ,PS3,Konami Digital Entertainment  ,Bluepoint Games  ,1.11m,0.52m,0.44m,N/A,0.14m,08th Nov 11  
LEGO Star Wars III: The Clone Wars    ,DS,LucasArts  ,Traveller's Tales  ,1.10m,0.62m,0.38m,N/A,0.10m,22nd Mar 11  
Toy Story 3: The Video Game    ,PS3,Disney Interactive Studios  ,Avalanche Software  ,1.09m,0.51m,0.41m,N/A,0.17m,15th Jun 10  
Bully: Scholarship Edition    ,X360,Rockstar Games  ,Rockstar Vancouver/Mad Doc Software  ,1.09m,0.53m,0.42m,0.03m,0.11m,05th Mar 08  
Star Wars: The Force Unleashed    ,PSP,LucasArts  ,Krome Studios  ,1.09m,0.43m,0.41m,N/A,0.24m,16th Sep 08  
The Godfather    ,PS2,Electronic Arts  ,Headgate  ,1.09m,0.89m,0.03m,0.01m,0.15m,21st Mar 06  
Dante's Inferno    ,PS3,Electronic Arts  ,Visceral Games  ,1.08m,0.64m,0.28m,0.04m,0.12m,09th Feb 10  
Disney's Lilo & Stitch    ,GBA,Disney Interactive Studios  ,Digital Eclipse  ,1.08m,0.77m,0.29m,N/A,0.02m,07th Jun 02  
LEGO Star Wars II: The Original Trilogy    ,DS,LucasArts  ,Amaze Entertainment  ,1.07m,0.96m,0.03m,N/A,0.08m,12th Sep 06  
Hulk    ,PS2,Universal Interactive  ,Radical Entertainment  ,1.06m,0.52m,0.41m,N/A,0.14m,27th May 03  
Darksiders    ,X360,THQ  ,Vigil Games  ,1.06m,0.67m,0.28m,0.01m,0.10m,05th Jan 10  
Lego Marvel Super Heroes: Universe in Peril    ,3DS,Warner Bros. Interactive Entertainment  ,TT Fusion  ,1.05m,0.42m,0.50m,0.04m,0.08m,22nd Oct 13  
The Evil Within 2    ,PS4,Bethesda Softworks  ,Tango Gameworks  ,1.05m,0.31m,0.49m,0.09m,0.15m,13th Oct 17  
Disney Universe    ,Wii,Disney Interactive Studios  ,Disney Interactive Studios  ,1.05m,0.66m,0.28m,N/A,0.10m,25th Oct 11  
LEGO Pirates of the Caribbean: The Video Game    ,X360,Disney Interactive Studios  ,Traveller's Tales  ,1.04m,0.54m,0.40m,N/A,0.10m,10th May 11  
Nioh    ,PS4,Sony Interactive Entertainment  ,Team Ninja  ,1.03m,0.34m,0.36m,0.20m,0.14m,07th Feb 17  
Guinness World Records: The Videogame    ,Wii,Warner Bros. Interactive  ,Traveller's Tales  ,1.03m,0.46m,0.47m,N/A,0.11m,11th Nov 08  
Tomb Raider    ,PC,Eidos Interactive  ,Core Design Ltd.  ,1.03m,0.96m,0.07m,N/A,N/A,14th Nov 96  
LEGO Jurassic World    ,PS3,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.02m,0.36m,0.49m,N/A,0.17m,12th Jun 15  
Final Fight 2    ,SNES,Capcom  ,Capcom  ,1.02m,0.39m,0.12m,0.49m,0.02m,01st Aug 93  
The Lost World: Jurassic Park    ,PS,Electronic Arts  ,DreamWorks Interactive  ,1.02m,0.57m,0.39m,N/A,0.07m,31st Aug 97  
Assassin's Creed: Rogue    ,X360,Ubisoft  ,Ubisoft Sofia  ,1.02m,0.59m,0.34m,N/A,0.09m,11th Nov 14  
God of War: Ghost of Sparta    ,PSP,Sony Computer Entertainment  ,Ready at Dawn  ,1.01m,0.41m,0.36m,0.03m,0.21m,02nd Nov 10  
LEGO Marvel's Avengers    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.01m,0.31m,0.53m,0.01m,0.16m,26th Jan 16  
Ninja Gaiden II    ,X360,Microsoft  ,Team Ninja  ,1.01m,0.65m,0.22m,0.05m,0.10m,03rd Jun 08  
LEGO Jurassic World    ,X360,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,1.01m,0.51m,0.41m,N/A,0.09m,12th Jun 15  
LEGO Harry Potter: Years 5-7    ,X360,Warner Bros. Interactive  ,Traveller's Tales  ,1.01m,0.51m,0.41m,N/A,0.09m,11th Nov 11  
Dynasty Warriors 3: Xtreme Legends    ,PS2,KOEI  ,Omega Force  ,1.00m,0.13m,0.10m,0.74m,0.03m,11th Jan 03  
The Bouncer    ,PS2,Square  ,SquareSoft  ,0.99m,0.30m,0.23m,0.38m,0.08m,05th Mar 01  
Disney Tangled    ,DS,Disney Interactive Studios  ,Disney Interactive Studios  ,0.98m,0.53m,0.37m,N/A,0.09m,23rd Nov 10  
Brutal Legend    ,X360,Electronic Arts  ,Double Fine Productions  ,0.97m,0.62m,0.26m,N/A,0.09m,13th Oct 09  
Grand Theft Auto: Vice City Stories    ,PS2,Rockstar Games  ,Rockstar Leeds  ,0.97m,0.78m,0.03m,0.03m,0.13m,05th Mar 07  
Skylanders: Spyro's Adventure    ,X360,Activision  ,Toys for Bob  ,0.97m,0.53m,0.34m,N/A,0.10m,16th Oct 11  
Grand Theft Auto: San Andreas    ,PC,Rockstar Games  ,Rockstar North  ,0.97m,0.00m,0.93m,N/A,0.04m,07th Jun 05  
LEGO Star Wars II: The Original Trilogy    ,GC,LucasArts  ,Traveller's Tales  ,0.97m,0.75m,0.19m,N/A,0.03m,12th Sep 06  
LEGO Pirates of the Caribbean: The Video Game    ,PS3,Disney Interactive Studios  ,Traveller's Tales  ,0.96m,0.36m,0.44m,N/A,0.16m,10th May 11  
Shinobi    ,PS2,Sega  ,Overworks  ,0.96m,0.36m,0.28m,0.22m,0.09m,10th Nov 02  
LEGO Harry Potter: Years 5-7    ,PS3,Warner Bros. Interactive  ,Traveller's Tales  ,0.95m,0.36m,0.45m,N/A,0.15m,11th Nov 11  
Ben 10: Alien Force    ,DS,D3 Publisher  ,1st Playable Productions / OneNine Studios  ,0.95m,0.65m,0.22m,N/A,0.09m,28th Oct 08  
Lego Batman 3: Beyond Gotham    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.94m,0.37m,0.42m,N/A,0.16m,11th Nov 14  
Skylanders: Spyro's Adventure    ,PS3,Activision  ,Toys for Bob  ,0.94m,0.39m,0.40m,N/A,0.15m,16th Oct 11  
Brutal Legend    ,PS3,Electronic Arts  ,Double Fine Productions  ,0.94m,0.54m,0.27m,N/A,0.13m,13th Oct 09  
Castlevania: Lament of Innocence    ,PS2,Konami  ,Konami Computer Entertainment Tokyo  ,0.94m,0.46m,0.36m,N/A,0.12m,21st Oct 03  
Lego Batman 3: Beyond Gotham    ,X360,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.94m,0.48m,0.37m,N/A,0.08m,11th Nov 14  
Bully    ,PS2,Rockstar Games  ,Rockstar Vancouver  ,0.94m,0.75m,0.03m,0.04m,0.12m,17th Oct 06  
Spider-Man    ,2600,Parker Bros.  ,Parker Bros.  ,0.93m,0.87m,0.05m,N/A,0.01m,01st Jan 82  
Bayonetta    ,X360,Sega  ,PlatinumGames  ,0.93m,0.51m,0.25m,0.09m,0.08m,05th Jan 10  
Teenage Mutant Ninja Turtles    ,GBA,Konami  ,Konami  ,0.93m,0.67m,0.25m,N/A,0.02m,31st Oct 03  
Monster Hunter: World    ,XOne,Capcom  ,Capcom  ,0.93m,0.67m,0.17m,N/A,0.09m,26th Jan 18  
Teenage Mutant Ninja Turtles    ,PS2,Konami  ,Konami  ,0.92m,0.45m,0.35m,N/A,0.12m,21st Oct 03  
Dante's Inferno    ,X360,Electronic Arts  ,Visceral Games  ,0.92m,0.63m,0.20m,0.02m,0.08m,09th Feb 10  
SpongeBob SquarePants: The Yellow Avenger    ,PSP,THQ  ,Tantalus Interactive  ,0.92m,0.55m,0.21m,N/A,0.16m,06th Mar 06  
Dynasty Warriors 7    ,PS3,Tecmo Koei  ,Omega Force  ,0.91m,0.25m,0.14m,0.46m,0.06m,29th Mar 11  
LEGO Pirates of the Caribbean: The Video Game    ,DS,Disney Interactive Studios  ,Traveller's Tales  ,0.91m,0.34m,0.47m,N/A,0.10m,10th May 11  
James Cameron's Avatar: The Game    ,PS3,Ubisoft  ,Ubisoft Montreal  ,0.90m,0.32m,0.43m,N/A,0.15m,01st Dec 09  
3Xtreme    ,PS,989 Studios  ,Unknown  ,0.90m,0.50m,0.34m,N/A,0.06m,31st Mar 99  
God of War Saga    ,PS3,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,0.89m,0.74m,N/A,N/A,0.15m,28th Aug 12  
Monster Strike 3DS    ,3DS,"mixi, Inc  ","mixi, Inc  ",0.89m,N/A,N/A,0.89m,N/A,17th Dec 15  
Resident Evil VII: Biohazard    ,XOne,Capcom  ,Capcom  ,0.89m,0.51m,0.30m,0.00m,0.08m,24th Jan 17  
God of War III Remastered     ,PS4,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,0.89m,0.40m,0.33m,0.02m,0.15m,14th Jul 15  
Finding Nemo    ,GC,THQ  ,Traveller's Tales  ,0.89m,0.69m,0.18m,N/A,0.02m,12th May 03  
Resident Evil: Revelations    ,3DS,Capcom  ,Capcom  ,0.89m,0.30m,0.23m,0.30m,0.05m,07th Feb 12  
The Tomb Raider Trilogy    ,PS3,Square Enix  ,Crystal Dynamics  ,0.89m,0.27m,0.48m,N/A,0.14m,22nd Mar 11  
Fortnite    ,PS4,Gearbox Software  ,Epic Games  ,0.89m,0.42m,0.32m,N/A,0.15m,21st Jul 17  
Star Wars: The Force Unleashed    ,DS,LucasArts  ,n-Space  ,0.88m,0.50m,0.29m,0.00m,0.09m,16th Sep 08  
NBA 2K6    ,PS2,2K Sports  ,Unknown  ,0.88m,0.43m,0.34m,N/A,0.11m,26th Sep 05  
LEGO Harry Potter Collection    ,PS4,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.88m,0.07m,0.68m,N/A,0.13m,18th Oct 16  
LEGO Dimensions    ,X360,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.87m,0.49m,0.31m,N/A,0.08m,27th Sep 15  
Grand Theft Auto IV    ,PC,Rockstar Games  ,Rockstar Toronto  ,0.87m,0.01m,0.80m,N/A,0.06m,02nd Dec 08  
Warriors Orochi    ,PS2,KOEI  ,Omega Force  ,0.87m,0.11m,0.09m,0.64m,0.03m,18th Sep 07  
Ghostbusters: The Video Game    ,Wii,Atari  ,Red Fly Studio  ,0.87m,0.59m,0.21m,N/A,0.07m,16th Jun 09  
For Honor    ,XOne,Ubisoft  ,Ubisoft Montreal  ,0.87m,0.57m,0.21m,N/A,0.08m,14th Feb 17  
Dishonored 2    ,XOne,Bethesda Softworks  ,Arkane Studios  ,0.86m,0.47m,0.31m,N/A,0.08m,10th Nov 16  
Bayonetta 2    ,WiiU,Nintendo  ,PlatinumGames  ,0.86m,0.37m,0.32m,0.10m,0.06m,24th Oct 14  
Dynasty Warriors 4: Xtreme Legends    ,PS2,KOEI  ,Omega Force  ,0.86m,0.17m,0.13m,0.51m,0.04m,04th Nov 03  
Tomb Raider: Anniversary    ,Wii,Eidos Interactive  ,Crystal Dynamics  ,0.85m,0.12m,0.63m,N/A,0.11m,13th Nov 07  
Army Men: Air Attack    ,PS,3DO  ,3DO  ,0.85m,0.47m,0.32m,N/A,0.06m,02nd Nov 99  
Thief    ,PS4,Square Enix  ,Eidos Montreal  ,0.85m,0.28m,0.41m,0.03m,0.13m,25th Feb 14  
Ninja Gaiden Sigma 2    ,PS3,Tecmo Koei  ,Team Ninja  ,0.85m,0.52m,0.16m,0.08m,0.10m,29th Sep 09  
Disney Infinity 3.0    ,PS4,Disney Interactive Studios  ,Avalanche Software  ,0.85m,0.31m,0.40m,N/A,0.14m,30th Aug 15  
Rampage World Tour    ,PS,Midway Games  ,Game Refuge  ,0.85m,0.47m,0.32m,N/A,0.06m,30th Sep 97  
LEGO Jurassic World    ,3DS,Warner Bros. Interactive Entertainment  ,TT Fusion  ,0.85m,0.35m,0.39m,0.04m,0.07m,12th Jun 15  
Ghostbusters: The Video Game    ,PS3,Atari  ,Terminal Reality  ,0.84m,0.34m,0.36m,N/A,0.14m,16th Jun 09  
Spider-Man 2    ,GC,Activision  ,Treyarch  ,0.84m,0.65m,0.17m,N/A,0.02m,28th Jun 04  
The Incredibles    ,GC,THQ  ,Heavy Iron Studios  ,0.84m,0.65m,0.17m,N/A,0.02m,31st Oct 04  
Devil May Cry HD Collection    ,PS3,Capcom  ,Capcom  ,0.84m,0.42m,0.20m,0.11m,0.11m,03rd Apr 12  
Lego Batman 3: Beyond Gotham    ,PS3,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.84m,0.34m,0.36m,N/A,0.14m,11th Nov 14  
ZombiU    ,WiiU,Ubisoft  ,Ubisoft Montpellier  ,0.84m,0.35m,0.37m,0.05m,0.07m,18th Nov 12  
Ben 10: Protector of Earth    ,PS2,D3 Publisher  ,High Voltage Software  ,0.84m,0.09m,0.00m,N/A,0.74m,30th Oct 07  
Dynasty Warriors 2    ,PS2,KOEI  ,Omega Force  ,0.83m,0.24m,0.19m,0.34m,0.06m,25th Oct 00  
Metal Gear Solid V: The Phantom Pain    ,XOne,Konami Digital Entertainment  ,Kojima Productions  ,0.83m,0.49m,0.25m,0.02m,0.07m,01st Sep 15  
Lizzie McGuire 2: Lizzie Diaries    ,GBA,Disney Interactive Studios  ,Artificial Mind and Movement  ,0.83m,0.60m,0.22m,N/A,0.01m,18th Oct 04  
Twisted Metal (2012)    ,PS3,Sony Computer Entertainment  ,Eat Sleep Play  ,0.83m,0.67m,0.07m,N/A,0.09m,14th Feb 12  
Custer's Revenge    ,2600,Mystique  ,Mystique  ,0.82m,0.76m,0.05m,N/A,0.01m,01st Jan 82  
ARK: Survival Evolved    ,PS4,Studio Wildcard  ,Studio Wildcard  ,0.81m,0.28m,0.29m,0.14m,0.11m,29th Aug 17  
DmC Devil May Cry    ,PS3,Capcom  ,Ninja Theory  ,0.81m,0.24m,0.29m,0.19m,0.10m,15th Jan 13  
Dragon Quest Heroes: The World's Tree Woe and the Blight Below    ,PS4,Square Enix  ,Square Enix  ,0.81m,0.21m,0.14m,0.39m,0.07m,13th Oct 15  
LEGO Dimensions    ,PS3,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.81m,0.26m,0.41m,N/A,0.13m,27th Sep 15  
Disney's The Little Mermaid: Ariel's Undersea Adventure    ,DS,Buena Vista  ,Gorilla Systems  ,0.81m,0.72m,0.03m,N/A,0.06m,02nd Oct 06  
Ben 10: Alien Force    ,Wii,D3 Publisher  ,Monkey Bar Games  ,0.80m,0.52m,0.21m,N/A,0.07m,28th Oct 08  
Star Wars The Clone Wars: Republic Heroes    ,Wii,LucasArts  ,Krome Studios  ,0.80m,0.43m,0.30m,N/A,0.07m,06th Oct 09  
Alien    ,2600,20th Century Fox Video Games  ,20th Century Fox Video Games  ,0.79m,0.74m,0.04m,N/A,0.01m,01st Jan 82  
Assassin's Creed The Ezio Collection    ,PS4,Ubisoft  ,Ubisoft  ,0.79m,0.14m,0.52m,0.02m,0.12m,15th Nov 16  
Prototype 2    ,X360,Activision  ,Radical Entertainment  ,0.79m,0.48m,0.24m,N/A,0.06m,24th Apr 12  
MadWorld    ,Wii,Sega  ,PlatinumGames  ,0.78m,0.45m,0.24m,0.02m,0.07m,10th Mar 09  
LEGO Jurassic World    ,XOne,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,0.78m,0.44m,0.27m,N/A,0.07m,12th Jun 15  
